time,ax,ay,az,gx,gy,gz,mx,my,mz,pressure,normAccel,normMag,normGyr,ax_filter,ay_filter,az_filter,gx_filter,gy_filter,gz_filter,mx_filter,my_filter,mz_filter,psi,theta
6309.0,-8.22,-4.9,3.6,1.13,0.88,-1.38,-43.51,-6.4,4.48,-1.0,10.224402183012952,44.20577450967237,113.95524155887458,-8.075,-5.272499999999999,1.5484999999999998,2130.541321157621,2596.6998228592893,-4251.23422326521,-44.66949999999999,-6.6545000000000005,1.8539999999999992,135.30157485363404,55.76397525953186
6321.0,-8.1,-5.04,3.88,0.85,1.05,-1.44,-45.7,-7.03,5.72,-1.0,10.298834885558657,46.59001287829829,113.12978757230911,-8.0735,-5.2585,1.6895000000000002,2194.5560449828504,2642.659111759454,-4284.0622867653265,-44.6915,-6.669999999999999,2.117999999999999,137.48618523591207,55.62317900443114
6333.0,-8.1,-5.04,3.88,0.85,1.05,-1.44,-45.7,-7.03,5.72,-1.0,10.298834885558657,46.59001287829829,113.12978757230911,-8.072,-5.2445,1.8305,2258.5707688080797,2688.6184006596186,-4316.890350265444,-44.713499999999996,-6.685499999999999,2.3819999999999997,136.83594666558955,55.46606609222155
6347.0,-7.84,-5.32,2.42,0.55,1.15,-1.44,-45.7,-7.03,5.72,-1.0,9.778772929156295,46.59001287829829,110.18977977178027,-8.042,-5.242,1.8265,2299.6058481832265,2749.3503181348356,-4354.642623290579,-44.735499999999995,-6.7010000000000005,2.646,136.8194358198228,55.38411282376626
6359.0,-7.84,-5.32,2.42,0.55,1.15,-1.44,-45.7,-7.03,5.72,-1.0,9.778772929156295,46.59001287829829,110.18977977178027,-8.014999999999999,-5.262,1.8779999999999994,2380.0346037585145,2785.461187984965,-4395.6777026657255,-44.75749999999999,-6.716500000000001,2.9099999999999997,136.5479751541221,55.120468167797526
6371.0,-7.81,-5.85,2.02,0.54,1.07,-1.38,-45.7,-7.03,5.72,-1.0,9.964888358632022,46.59001287829829,104.72596495021774,-7.9864999999999995,-5.3085,1.9094999999999995,2458.8219561587966,2808.440832435048,-4426.864362990836,-44.7795,-6.732000000000001,3.1740000000000004,136.3691055149947,54.76346711025147
6383.0,-7.8,-5.66,1.54,0.68,0.95,-1.29,-45.7,-7.03,5.72,-1.0,9.759467198571857,46.59001287829829,99.71770371496514,-7.9655000000000005,-5.346000000000001,1.9524999999999995,2622.9622736593838,2803.5166229100296,-4446.561201090907,-44.8015,-6.7475000000000005,3.438000000000001,136.15415867735032,54.45397975360976
6397.0,-7.8,-5.66,1.54,0.68,0.95,-1.29,-45.7,-7.03,5.72,-1.0,9.759467198571857,46.59001287829829,99.71770371496514,-7.944500000000001,-5.383500000000001,1.9954999999999994,2787.102591159971,2798.5924133850117,-4466.258039190978,-44.823499999999996,-6.763000000000001,3.702000000000001,135.9456134655501,54.14461489597193
6409.0,-8.15,-5.18,3.05,0.81,0.84,-1.24,-45.7,-7.03,5.72,-1.0,10.12706275284201,46.59001287829829,97.55942010174644,-7.969999999999999,-5.3690000000000015,2.162,2915.132038810429,2769.047156234906,-4472.823651891001,-44.8455,-6.778500000000003,3.966000000000001,135.25207922846337,54.012190795274705
6421.0,-8.19,-5.71,3.68,0.65,1.15,-1.38,-45.7,-7.03,5.72,-1.0,10.640610884718978,46.59001287829829,109.45443569692759,-7.987,-5.3735,2.338,2951.2429086605584,2818.289251485083,-4490.879086816065,-44.86749999999999,-6.794000000000001,4.230000000000001,134.51990398809113,53.732335663390984
6433.0,-8.19,-5.71,3.68,0.65,1.15,-1.38,-45.7,-7.03,5.72,-1.0,10.640610884718978,46.59001287829829,109.45443569692759,-8.004,-5.378,2.5140000000000002,2987.353778510688,2867.531346735259,-4508.93452174113,-44.8895,-6.809500000000002,4.4940000000000015,133.80231968271042,53.435573003218536
6448.0,-8.27,-5.05,2.72,0.2,1.49,-1.44,-44.61,-7.82,5.56,-1.0,10.064482102920149,45.63023230271789,119.27572208561931,-8.0155,-5.356999999999999,2.6285,2902.0008134103828,2995.5607943857167,-4526.989956666195,-44.85699999999999,-6.849000000000002,4.8275000000000015,132.20618459048825,53.334270044357794
6459.0,-8.27,-5.05,2.72,0.2,1.49,-1.44,-44.61,-7.82,5.56,-1.0,10.064482102920149,45.63023230271789,119.27572208561931,-8.026,-5.340999999999999,2.7030000000000003,2726.3706736847544,3161.3425150613084,-4541.7625852412475,-44.82449999999999,-6.888500000000002,5.161000000000001,131.8511219415678,53.28335186001104
6471.0,-8.09,-5.09,2.22,0.11,1.54,-1.43,-44.61,-7.82,5.56,-1.0,9.812471656010018,45.63023230271789,120.57460844498732,-8.022,-5.302,2.6645,2411.2212640836265,3379.6491373370895,-4536.83837571623,-44.769999999999996,-6.928000000000002,5.262000000000001,131.96805102828276,53.50970190392184
6483.0,-7.87,-5.08,1.51,0.11,1.42,-1.39,-44.61,-7.82,5.56,-1.0,9.488066188639285,45.63023230271789,114.02579896609586,-8.011,-5.2845,2.6385000000000005,2306.171460883251,3474.85052148743,-4538.479778891236,-44.825,-6.999000000000002,5.316000000000001,132.05688310960517,53.59835079421873
6497.0,-7.87,-5.08,1.51,0.11,1.42,-1.39,-44.61,-7.82,5.56,-1.0,9.488066188639285,45.63023230271789,114.02579896609586,-8.020499999999998,-5.2829999999999995,2.6515000000000004,2181.4248195828045,3571.693308812777,-4541.7625852412475,-44.88,-7.070000000000002,5.37,131.99981679429965,53.61004472065471
6509.0,-7.92,-5.44,0.61,0.36,1.25,-1.37,-44.61,-7.82,5.56,-1.0,9.627673654627062,45.63023230271789,108.24202447844328,-8.032499999999997,-5.2995,2.6195000000000004,2097.713257657505,3640.632242163025,-4541.7625852412475,-44.93500000000001,-7.141000000000001,5.424,132.1793924473449,53.64862128687946
6521.0,-8.18,-5.7,1.97,0.56,1.11,-1.3,-44.61,-7.82,5.56,-1.0,10.162839170231909,45.63023230271789,103.06394377634209,-8.042499999999999,-5.325999999999999,2.5985000000000005,1994.3048576321346,3704.6469659882537,-4530.272763016207,-44.99000000000001,-7.212000000000001,5.478,132.31952416833238,53.615500748182285
6533.0,-8.18,-5.7,1.97,0.56,1.11,-1.3,-44.61,-7.82,5.56,-1.0,10.162839170231909,45.63023230271789,103.06394377634209,-8.042999999999997,-5.345000000000001,2.5220000000000002,1876.1238290317117,3767.0202866384766,-4518.782940791165,-45.045000000000016,-7.283000000000001,5.532,132.70197360855542,53.69098612751728
6547.0,-8.0,-5.54,1.82,0.48,1.17,-1.26,-44.61,-7.82,5.56,-1.0,9.899696965059082,45.63023230271789,102.2837990927812,-8.034499999999998,-5.355999999999999,2.4380000000000006,1744.8115750312415,3839.2420263387353,-4500.727505866102,-45.100000000000016,-7.354000000000001,5.586,133.10566155456726,53.77952553897981
6559.0,-8.0,-5.54,1.82,0.48,1.17,-1.26,-44.61,-7.82,5.56,-1.0,9.899696965059082,45.63023230271789,102.2837990927812,-8.023499999999999,-5.388,2.3490000000000006,1638.1203686558601,3886.8427184139055,-4481.030667766031,-45.15500000000002,-7.425,5.64,133.5527957422478,53.77457342652022
6571.0,-8.21,-5.04,1.6,0.4,1.21,-1.24,-44.61,-7.82,5.56,-1.0,9.765536339597535,45.63023230271789,101.87859852212401,-8.029,-5.387999999999997,2.2350000000000003,1564.257225780596,3913.105169213999,-4448.2026042659145,-45.100500000000025,-7.464499999999999,5.632,134.10528512204147,54.00116210764321
6585.0,-7.9,-5.48,2.8,0.43,1.16,-1.24,-44.83,-7.66,3.54,-1.0,10.014010185734785,45.61727852469938,100.35924552561677,-8.019000000000002,-5.409999999999998,2.181,1495.3182924303492,3931.1606041390633,-4415.374540765797,-45.05700000000002,-7.4959999999999996,5.523,128.790214949631,53.96756435669295
6599.0,-7.9,-5.48,2.8,0.43,1.16,-1.24,-44.83,-7.66,3.54,-1.0,10.014010185734785,45.61727852469938,100.35924552561677,-8.022000000000002,-5.4179999999999975,2.2,1475.621454330279,3932.8020073140688,-4382.546477265679,-45.01350000000002,-7.527499999999999,5.414,128.72603636637282,53.90987489469941
6610.0,-7.94,-4.91,1.03,0.52,1.13,-1.29,-44.83,-7.66,3.54,-1.0,9.392156301936208,45.61727852469938,102.67621103462922,-8.027000000000003,-5.397499999999998,2.1305,1470.6972448052613,3929.5192009640573,-4357.925429640591,-44.97000000000002,-7.558999999999999,5.305000000000001,128.9781279926176,54.136632953220214
6622.0,-8.0,-5.61,1.97,0.72,0.96,-1.35,-44.83,-7.66,3.54,-1.0,9.967597503912366,45.61727852469938,103.48988219586163,-8.036500000000002,-5.385499999999999,2.1279999999999997,1500.242501955367,3911.463766038992,-4353.001220115572,-44.92650000000002,-7.590499999999999,5.196,128.9738664640726,54.225450640332696
6636.0,-8.0,-5.61,1.97,0.72,0.96,-1.35,-44.83,-7.66,3.54,-1.0,9.967597503912366,45.61727852469938,103.48988219586163,-8.046500000000002,-5.383,2.1494999999999997,1506.8081146553907,3913.105169213998,-4362.849639165608,-44.88300000000002,-7.621999999999998,5.087000000000001,128.88445850198755,54.232912480581774
6648.0,-8.05,-5.67,1.63,0.76,0.96,-1.33,-44.83,-7.66,3.54,-1.0,9.980395783735233,45.61727852469938,103.57866301740616,-8.059000000000001,-5.3835,2.1539999999999995,1519.9393400554377,3914.746572389005,-4369.415251865632,-44.83950000000001,-7.653499999999997,4.978000000000001,128.86887635786402,54.265081301853655
