time,ax,ay,az,gx,gy,gz,mx,my,mz,psi,theta
11.294,-8.38,-2.04,-5.18,-0.02,-0.01,0.04,-39.6,8.98,-72.86,140.45509374027264,56.92661907308383
11.345,-8.07,-2.04,-5.69,-0.1,0.03,0.05,-39.26,12.44,-73.52,140.08582494075637,56.777433946401686
11.395,-8.26,-2.07,-5.34,-0.08,0.05,0.03,-39.26,12.44,-73.52,139.64412633185898,56.76726647712647
11.447000000000001,-8.29,-2.06,-5.44,-0.08,0.09,-0.0,-39.26,12.44,-73.52,139.1980530463557,56.72127840717323
11.498000000000001,-8.43,-2.1,-5.15,-0.09,0.07,0.0,-38.4,11.23,-74.35,138.65885344125064,56.738831759856055
11.549,-8.3,-2.13,-5.33,-0.14,-0.01,0.02,-38.4,11.23,-74.35,138.2135130126586,56.70921982571511
11.601,-8.38,-2.12,-5.22,-0.14,-0.03,0.01,-40.47,11.23,-72.36,137.714369933666,56.84502066407259
11.652000000000001,-8.3,-2.07,-5.35,-0.14,-0.02,0.02,-40.47,11.23,-72.36,137.38195321810582,56.53588665457579
11.703,-8.37,-2.15,-5.2,-0.14,-0.02,0.01,-40.47,11.23,-72.36,137.15342556836353,56.45655036370428
11.755,-8.38,-2.06,-5.26,-0.14,-0.0,0.01,-39.78,11.23,-73.69,136.85537343848858,56.27157810913545
11.806000000000001,-8.28,-2.07,-5.37,-0.14,0.01,0.0,-39.78,11.23,-73.69,136.10956181222772,56.06821607832228
11.857000000000001,-8.5,-1.95,-5.1,-0.13,0.01,0.01,-39.6,11.06,-73.85,135.71122724893934,56.177562549556
11.91,-8.33,-2.05,-5.29,-0.14,-0.04,0.01,-39.6,11.06,-73.85,136.92860725921588,56.44906590746402
11.961,-8.37,-2.0,-5.27,-0.13,-0.04,0.02,-39.6,11.06,-73.85,135.92284112054315,56.51787226045124
12.012,-8.43,-2.04,-5.25,-0.11,-0.03,0.04,-40.64,11.75,-74.52,134.99992564705624,56.10309709053402
12.065,-8.5,-1.96,-5.27,-0.13,-0.06,0.04,-40.64,11.75,-74.52,133.7908266566211,55.92945411703701
12.116,-8.99,-1.87,-5.19,-0.09,-0.07,0.15,-38.92,10.37,-74.52,133.7564191300906,55.87280304748609
12.167,-8.93,-2.33,-5.08,-0.04,0.29,0.18,-38.92,10.37,-74.52,135.4106597133091,55.68908840836889
12.219,-9.04,-2.2,-3.69,-0.1,0.27,0.27,-38.92,10.37,-74.52,135.43616214789824,55.342374415938224
12.27,-6.76,-2.43,-4.98,-0.26,0.28,0.16,-39.6,12.79,-74.52,135.6222233924472,55.887506688454266
12.321,-7.51,-2.77,-4.83,-0.16,0.13,-0.08,-39.6,12.79,-74.52,135.9770093488025,56.000310554627816
12.374,-7.31,-2.99,-6.46,0.11,-0.26,-0.11,-40.81,12.27,-77.01,136.91976056739531,55.659652812262635
12.424,-8.85,-2.46,-4.83,0.36,-0.08,-0.13,-40.81,12.27,-77.01,137.24761367547526,55.74972838333275
12.475,-8.27,-2.33,-5.07,0.19,-0.16,0.03,-39.43,13.3,-75.68,137.57292675675265,55.794951801658925
12.528,-8.48,-2.82,-4.58,0.17,-0.03,0.03,-39.43,13.3,-75.68,138.1452148267632,55.89342214788178
12.579,-8.73,-2.59,-4.68,0.0,-0.02,-0.0,-39.43,13.3,-75.68,138.5272177837251,55.98410700049425
12.629,-8.48,-2.55,-4.97,-0.12,-0.05,-0.01,-38.23,12.79,-75.19,138.73829891192577,56.1228487276677
12.682,-8.45,-2.61,-4.87,-0.12,-0.05,0.0,-38.23,12.79,-75.19,138.99181577013758,56.18718843190385
12.733,-7.86,-2.7,-5.32,-0.13,0.07,-0.06,-40.47,11.58,-74.69,139.38467989911067,56.103794996785666
12.783,-9.62,-2.47,-4.39,-0.06,0.39,-0.19,-40.47,11.58,-74.69,139.50068016527422,56.35705112164331
12.836,-8.94,-2.3,-4.12,-0.4,0.05,-0.13,-40.47,11.58,-74.69,139.59873786290692,56.633038841007306
12.887,-9.18,-2.55,-3.76,-0.98,0.04,-0.13,-41.33,13.82,-77.51,139.81707412820487,56.95056036557517
12.938,-8.58,-1.94,-4.66,-1.14,0.11,0.17,-41.33,13.82,-77.51,139.76511886145144,57.11518863113625
12.991,-7.34,-2.66,-5.6,0.1,0.29,0.81,-41.5,11.92,-78.68,140.10848878579847,56.87632171754632
13.041,-8.36,-3.18,-5.4,1.36,0.23,0.95,-41.5,11.92,-78.68,140.70232335314066,56.75742430461304
13.092,-9.08,-4.11,-2.55,0.45,-0.37,-0.21,-41.5,11.92,-78.68,141.83704561748704,57.16671663801185
13.145,-9.15,-4.1,-2.95,-0.81,-0.69,-1.05,-40.12,16.41,-77.68,143.1834097895139,57.42104006669052
13.196,-8.95,-1.84,-3.96,-1.33,-0.23,-0.98,-40.12,16.41,-77.68,143.2162913094082,57.74171032170045
13.246,-8.53,-0.46,-4.92,-1.35,-0.12,-0.5,-40.81,8.81,-76.02,142.3008125185379,57.96168690978345
13.299,-7.97,-0.11,-6.85,-0.21,-0.06,0.42,-40.81,8.81,-76.02,141.0694463570485,57.80269240040545
13.35,-7.79,-1.54,-5.19,0.2,-1.48,0.48,-39.95,10.71,-75.52,140.8652352646907,57.766526098401414
13.401,-6.81,-2.38,-7.13,-0.2,-0.58,0.25,-39.95,10.71,-75.52,141.323902037902,57.116534701857745
13.453,-8.22,-2.0,-5.71,-0.19,0.36,-0.04,-39.95,10.71,-75.52,141.21584959658765,56.946867869146075
13.504,-8.38,-1.91,-5.32,-0.12,0.33,-0.0,-39.26,11.4,-74.52,141.10653048060084,56.605899467988166
13.556000000000001,-9.0,-1.64,-4.75,-0.2,0.32,0.09,-39.26,11.4,-74.52,140.33337501636979,56.99348761110525
13.607000000000001,-8.38,-1.81,-4.87,-0.18,0.19,0.17,-39.26,11.4,-74.52,139.63143169829573,57.17395774956489
13.657,-8.28,-2.27,-4.86,-0.12,0.14,0.12,-40.64,12.44,-74.19,139.22966758103567,57.63117981661193
13.709,-8.4,-2.13,-4.84,-0.0,0.01,0.07,-40.64,12.44,-74.19,139.14460974546705,57.601464315531615
13.76,-8.15,-2.44,-4.74,-0.12,-0.03,0.08,-39.95,11.75,-76.52,139.18041200569937,57.635440916807
13.811,-8.8,-2.15,-4.87,-0.04,-0.04,-0.04,-39.95,11.75,-76.52,138.6883919891429,57.67887666058499
13.863,-8.61,-2.05,-4.84,-0.12,-0.11,0.02,-40.98,10.71,-75.85,138.32150528332198,57.679978770607306
13.914,-8.35,-2.11,-5.23,-0.11,-0.09,0.03,-40.98,10.71,-75.85,138.03930070108223,57.65374923219659
13.965,-8.63,-2.1,-4.94,-0.11,-0.09,0.04,-40.98,10.71,-75.85,137.68574572033438,57.70425172246473
14.018,-8.44,-2.11,-5.16,-0.11,-0.05,0.02,-40.64,12.44,-75.19,137.3067694016643,57.85018833207761
14.069,-8.43,-2.07,-5.16,-0.13,-0.06,-0.01,-40.64,12.44,-75.19,137.215913346127,57.599602266214845
14.119,-8.5,-2.05,-5.11,-0.13,-0.03,0.0,-39.43,12.27,-74.69,137.0940784887239,57.3892369234608
14.172,-8.38,-2.05,-5.19,-0.15,-0.04,-0.01,-39.43,12.27,-74.69,136.81020251335585,57.074581285625385
14.224,-8.48,-2.19,-5.01,-0.15,-0.02,0.01,-39.43,12.27,-74.69,136.90907829973074,56.9812255474975
14.274000000000001,-8.52,-2.04,-5.08,-0.13,-0.02,-0.01,-39.78,12.27,-76.02,136.43701165445782,57.26679918020531
14.327,-8.3,-2.15,-5.24,-0.15,-0.02,0.01,-39.78,12.27,-76.02,135.871301325435,57.364712597013266
14.378,-8.62,-2.05,-4.88,-0.13,-0.01,0.01,-39.78,11.92,-75.68,134.67390419139292,57.040409666263685
14.429,-8.15,-2.12,-5.33,-0.16,-0.02,0.01,-39.78,11.92,-75.68,133.4462949271295,56.62419865309218
14.482000000000001,-8.52,-1.99,-5.2,-0.16,-0.03,-0.01,-39.78,11.92,-75.68,133.4340025152024,56.33814962863974
14.533,-8.62,-2.01,-5.0,-0.15,-0.02,-0.02,-40.64,11.06,-75.19,134.43594321314686,56.23235530534697
14.583,-8.33,-2.04,-5.17,-0.16,-0.03,0.01,-40.64,11.06,-75.19,135.6337530013864,56.44244599179996
14.637,-8.53,-1.97,-5.12,-0.16,-0.03,0.01,-40.64,12.44,-74.85,135.87570111334855,56.51757773139724
14.687000000000001,-8.42,-1.99,-5.19,-0.15,-0.03,0.01,-40.64,12.44,-74.85,135.56888333470928,57.088652400330034
14.738,-8.32,-2.12,-5.21,-0.14,-0.04,0.02,-40.47,11.58,-76.68,135.66243751815938,57.18087511978641
14.791,-8.54,-1.93,-5.06,-0.13,-0.03,0.0,-40.47,11.58,-76.68,135.6557804261673,57.24520257505566
14.842,-8.38,-2.07,-5.18,-0.16,-0.05,0.01,-40.47,11.58,-76.68,135.96911086560488,57.06130138005307
14.893,-8.64,-1.93,-4.92,-0.14,-0.04,-0.01,-39.43,11.23,-75.35,135.9880769892054,57.075919242373004
14.946,-8.37,-1.98,-5.41,-0.16,-0.04,-0.0,-39.43,11.23,-75.35,135.70864983068006,57.01093186947912
14.997,-8.52,-1.93,-5.04,-0.15,-0.03,0.02,-40.29,11.06,-75.19,135.49856766486226,57.00483616731779
15.048,-8.34,-1.99,-5.28,-0.14,-0.02,0.01,-40.29,11.06,-75.19,135.2013396643923,56.96502634628433
15.101,-8.19,-2.03,-5.34,-0.15,0.0,-0.03,-40.29,11.06,-75.19,135.20143248067015,56.81486428248027
15.152000000000001,-7.97,-2.1,-5.44,-0.05,0.5,-0.22,-39.6,11.06,-74.85,135.30592740322894,56.62564581123968
15.202,-9.67,-2.0,-3.29,-0.21,0.26,-0.15,-39.6,11.06,-74.85,135.11497191483153,57.14027674345573
15.256,-8.71,-1.49,-4.57,-0.7,-0.04,-0.12,-40.29,8.98,-77.51,134.65261099003712,57.25906475409721
15.306000000000001,-8.68,-1.51,-3.97,-1.05,0.05,0.02,-40.29,8.98,-77.51,134.12700327674438,57.54312563695845
15.357000000000001,-8.34,0.0,-7.4,-0.62,0.14,0.71,-41.15,9.85,-77.01,132.73613603586537,57.2740589079697
15.41,-7.94,-1.84,-5.92,0.92,0.17,0.83,-41.15,9.85,-77.01,132.56848872586554,57.07397721894935
15.461,-8.6,-3.97,-3.7,1.02,-0.1,0.22,-41.15,9.85,-77.01,133.61768945213817,57.2371109468981
15.512,-9.55,-2.57,-3.97,-0.56,-0.65,-1.29,-40.47,14.69,-78.01,133.7976755170519,57.52707606978876
15.565,-9.33,-0.93,-3.4,-0.96,-0.24,-1.07,-40.47,14.69,-78.01,133.16154767798872,58.0041254484745
15.616,-8.72,1.02,-5.28,-1.23,-0.19,-0.4,-39.95,7.26,-76.52,130.9933250801729,58.264657788912274
15.667,-8.31,-1.53,-5.44,-0.61,0.0,0.47,-39.95,7.26,-76.52,130.50561631664942,58.159978653007215
15.719000000000001,-11.45,-2.14,-2.81,0.66,-0.55,0.47,-39.95,7.26,-76.52,130.03363096311878,59.00803797149766
15.77,-6.98,-1.6,-5.81,0.06,-1.14,0.37,-40.29,8.64,-74.19,129.84213312295762,58.74223111600861
15.822000000000001,-7.07,-1.41,-6.85,-0.07,0.26,0.12,-40.29,8.64,-74.19,129.50605555240062,58.259241073324546
15.873000000000001,-9.59,-1.17,-4.23,-0.03,0.65,0.07,-40.81,10.19,-75.35,128.81117699782777,58.6371916829103
15.924,-8.82,-0.98,-4.98,-0.06,0.24,0.13,-40.81,10.19,-75.35,128.067477966913,58.75987662243091
15.976,-8.35,-2.06,-3.91,0.32,-0.03,0.16,-40.81,10.19,-75.35,128.06086209479656,58.98317006036075
16.027,-7.93,-1.97,-5.94,0.05,-0.22,-0.03,-41.5,12.61,-76.02,128.05378435371105,58.81198346273828
16.078,-8.01,-2.28,-5.39,0.21,-0.07,-0.02,-41.5,12.61,-76.02,128.39103937651143,58.66625018902178
16.131,-9.35,-1.54,-4.36,-0.05,-0.01,-0.08,-40.64,12.09,-74.85,128.01901431252134,58.965652019273705
16.182,-8.13,-1.94,-5.65,-0.17,-0.06,0.03,-40.64,12.09,-74.85,128.1222162144055,58.770119138797526
16.233,-8.76,-1.86,-4.82,-0.15,-0.01,-0.02,-39.26,13.82,-75.85,128.1115567071028,58.932610080238675
16.286,-8.33,-1.94,-5.34,-0.17,-0.04,0.02,-39.26,13.82,-75.85,128.21510639030134,58.85417607334577
16.338,-8.55,-1.9,-4.96,-0.12,-0.03,0.01,-39.26,13.82,-75.85,128.22713733442342,58.943691253039844
16.389,-8.52,-1.87,-5.1,-0.17,-0.02,0.01,-40.47,12.96,-75.35,128.17187397878962,59.03686813394751
16.442,-8.61,-1.79,-5.0,-0.14,-0.03,0.01,-40.47,12.96,-75.35,127.99986422220267,59.21252277896889
16.493000000000002,-8.32,-1.95,-5.2,-0.15,-0.04,0.01,-41.33,11.06,-74.85,128.09656442866125,58.70388592160154
16.545,-8.7,-1.86,-4.87,-0.13,-0.02,0.02,-41.33,11.06,-74.85,128.46210727462915,58.6245940418587
16.598,-8.61,-1.72,-5.07,-0.16,-0.03,-0.0,-41.33,11.06,-74.85,128.72043841302013,58.401102582308425
16.649,-8.4,-1.92,-5.15,-0.14,-0.07,0.04,-39.6,12.44,-76.18,130.04873691409793,58.699827062670664
16.7,-8.55,-1.85,-5.01,-0.13,-0.04,0.01,-39.6,12.44,-76.18,130.09905473682346,58.93811848357956
16.754,-8.38,-1.79,-5.27,-0.15,-0.02,0.0,-38.74,11.58,-75.35,128.7740609296294,58.76232607769268
16.805,-8.65,-1.85,-4.88,-0.14,-0.02,0.0,-38.74,11.58,-75.35,128.2921968442016,58.53177069840183
16.855,-8.42,-1.76,-5.32,-0.18,-0.03,0.01,-38.74,11.58,-75.35,128.77854627739575,58.01921090268286
16.908,-8.66,-1.73,-4.96,-0.15,-0.05,0.01,-38.92,10.71,-74.85,130.63944654112504,57.89956701942364
16.96,-8.55,-1.78,-5.14,-0.13,-0.01,0.02,-38.92,10.71,-74.85,130.9124688080166,57.96700537033709
17.01,-8.5,-1.87,-5.02,-0.11,-0.05,0.04,-38.57,10.71,-75.52,131.20287829488552,57.22241567330548
17.064,-8.54,-1.75,-5.06,-0.14,-0.0,0.0,-38.57,10.71,-75.52,131.14123775793487,57.54093202099307
17.115000000000002,-8.38,-1.85,-5.35,-0.15,-0.01,0.03,-39.6,11.06,-76.18,131.32782496719113,57.943954022347185
17.166,-8.65,-1.81,-4.89,-0.13,-0.02,0.02,-39.6,11.06,-76.18,131.8170157554588,57.66883305151501
17.219,-8.46,-1.82,-5.24,-0.13,-0.02,0.02,-39.6,11.06,-76.18,132.362821264066,57.52282898322795
17.27,-8.43,-2.01,-5.02,-0.12,-0.01,0.0,-40.64,12.44,-76.18,132.37650058790015,57.33605140237782
17.321,-8.16,-1.88,-5.38,-0.01,0.41,-0.18,-40.64,12.44,-76.18,132.2787433276599,57.470810137003184
17.374,-8.95,-1.57,-4.51,-0.29,0.04,-0.08,-39.78,11.58,-77.68,131.65931484964452,57.79016294721879
17.425,-9.1,-1.93,-4.32,-0.41,0.11,-0.03,-39.78,11.58,-77.68,131.84782454538208,57.741613523337264
17.476,-8.78,-1.51,-4.29,-1.1,0.17,0.03,-39.78,11.58,-77.68,131.46521153716162,58.09443916681687
17.529,-8.66,-0.4,-5.58,-1.03,0.11,0.33,-42.36,8.98,-78.84,130.39296739224855,58.03907564222925
17.580000000000002,-7.82,-3.1,-5.56,0.3,0.06,0.96,-42.36,8.98,-78.84,130.97635668784127,57.86288933239098
17.631,-8.2,-2.57,-5.25,0.88,-0.02,0.5,-41.5,12.96,-78.68,131.38174962992264,57.72419304982796
17.684,-8.87,-2.74,-3.56,0.15,-0.37,-0.46,-41.5,12.96,-78.68,131.8726809699238,57.986920757427356
17.736,-9.0,-1.25,-4.16,-0.52,-0.25,-0.99,-41.5,12.96,-78.68,131.4922891012159,58.222606447968985
17.787,-8.79,-0.85,-5.42,-1.0,-0.05,-0.75,-39.95,11.06,-77.51,130.70060204502565,58.31253466504444
17.84,-8.63,-0.03,-5.91,-0.92,-0.03,0.0,-39.95,11.06,-77.51,129.49892084822264,58.23282674100406
17.891000000000002,-7.83,-0.61,-6.74,-0.29,-0.02,0.54,-41.15,7.78,-77.68,128.70017054123485,57.90247666139774
17.942,-9.33,-0.85,-3.86,0.2,-1.41,0.45,-41.15,7.78,-77.68,127.7710008633501,58.31566312938142
17.994,-6.83,-1.92,-6.99,-0.18,-0.32,0.15,-39.78,10.89,-73.02,127.96618773498206,57.7403219685703
18.045,-8.85,-1.33,-5.25,-0.16,0.46,-0.01,-39.78,10.89,-73.02,127.64731937861823,57.82817335877371
18.097,-7.7,-1.55,-5.59,-0.09,0.29,0.15,-39.78,10.89,-73.02,127.58504848427835,57.599652973147954
18.148,-8.11,-1.55,-5.64,0.09,0.2,0.06,-39.6,11.75,-75.52,127.50592183292775,57.5150424160816
18.199,-8.38,-1.92,-5.31,0.22,-0.05,-0.1,-39.6,11.75,-75.52,127.70001451638123,57.405483859462436
18.251,-8.77,-1.7,-4.71,0.04,-0.06,-0.03,-39.6,11.75,-75.52,127.66913447770806,57.516052207684794
18.302,-8.85,-1.57,-5.3,-0.14,-0.03,-0.02,-39.43,12.61,-75.35,127.53174360802636,57.524709368981036
18.353,-8.32,-1.69,-5.33,-0.14,-0.06,0.01,-39.43,12.61,-75.35,127.6121819591411,57.45160478849405
18.406,-8.36,-1.67,-5.53,-0.13,-0.07,0.02,-39.6,12.09,-74.85,127.56219767272508,57.42631420982926
18.457,-8.57,-1.58,-5.21,-0.03,-0.05,-0.01,-39.6,12.09,-74.85,127.4882362886069,57.37069955629437
18.508,-8.47,-1.63,-5.15,0.0,-0.05,0.04,-41.5,12.27,-75.35,127.46011884085573,57.39908861721702
18.562,-8.5,-1.74,-5.28,-0.16,-0.02,0.02,-41.5,12.27,-75.35,127.30202100375055,57.37494201328647
18.613,-8.48,-1.59,-5.13,-0.16,-0.05,0.04,-41.5,12.27,-75.35,127.10041374123232,57.47615815532285
18.664,-8.69,-1.47,-5.16,-0.13,-0.02,-0.01,-39.6,12.44,-74.19,127.15406462671851,57.33029745139285
18.717,-8.31,-1.75,-5.46,-0.17,-0.07,0.03,-39.6,12.44,-74.19,127.22792608062457,57.03340692248341
18.769000000000002,-8.59,-1.57,-5.16,-0.11,-0.02,0.02,-39.43,10.54,-75.02,127.28971995752283,56.847354346875875
18.82,-8.34,-1.7,-5.47,-0.12,-0.02,0.03,-39.43,10.54,-75.02,128.21457380267194,56.75707606609592
18.874,-8.68,-1.56,-4.97,-0.13,-0.0,0.03,-39.43,10.54,-75.02,127.21095853110347,57.05523551268331
18.925,-8.27,-1.74,-5.54,-0.13,-0.03,0.04,-40.47,10.19,-74.35,126.61600729514879,57.054605869750475
18.977,-8.42,-1.74,-5.26,-0.15,-0.05,0.03,-40.47,10.19,-74.35,125.99527952801793,56.7384211823111
19.03,-8.25,-1.77,-5.55,-0.14,-0.01,-0.02,-39.43,11.58,-76.35,126.38601664725837,56.36480051328269
19.081,-8.41,-1.67,-5.34,-0.17,-0.02,-0.0,-39.43,11.58,-76.35,126.97965238261267,56.29007707864696
19.132,-8.56,-1.54,-5.16,-0.14,0.01,-0.01,-40.98,11.4,-73.85,128.0113706794811,56.33863965444496
19.185,-8.38,-1.71,-5.34,-0.15,-0.03,0.03,-40.98,11.4,-73.85,128.81531775808747,56.60196604480856
19.236,-8.65,-1.61,-5.0,-0.12,-0.03,0.03,-40.98,11.4,-73.85,129.59577883623078,56.26793245345513
19.287,-8.28,-1.76,-5.39,-0.14,-0.06,0.03,-40.81,10.89,-76.35,129.25754121597316,56.747933999904205
19.341,-8.65,-1.63,-5.05,-0.11,-0.02,0.04,-40.81,10.89,-76.35,129.4318747068669,56.74230358312175
19.392,-8.25,-1.79,-5.39,-0.12,-0.05,0.05,-40.47,11.23,-74.69,129.50905178428,56.83319469634506
19.443,-8.58,-1.73,-5.09,-0.15,-0.04,0.03,-40.47,11.23,-74.69,129.56583446041023,56.98057505395724
19.496,-8.52,-1.59,-5.21,-0.16,-0.02,-0.0,-40.64,11.23,-74.69,129.35472037184036,57.03494305873605
19.547,-8.5,-1.64,-5.18,-0.15,-0.03,0.03,-40.64,11.75,-75.19,129.37753241420108,56.91987987834739
19.598,-8.54,-1.59,-5.18,-0.14,-0.01,0.01,-40.64,11.75,-75.19,129.41690789210313,56.90210853912063
19.651,-8.48,-1.74,-5.22,-0.14,-0.04,0.04,-40.64,11.75,-75.19,129.4160955506088,56.93899594963676
19.703,-8.45,-1.66,-5.21,-0.09,0.0,-0.0,-40.64,11.75,-75.19,129.39604071673833,57.008722990881694
19.754,-7.49,-2.01,-6.0,-0.1,0.12,-0.07,-40.64,11.75,-75.19,129.80336948443232,56.70676030378297
19.807000000000002,-9.6,-1.46,-4.19,-0.24,0.24,-0.19,-39.78,12.27,-77.35,129.48723616767148,57.03074813240926
19.858,-9.3,-1.63,-4.44,-0.57,0.01,-0.19,-39.78,12.27,-77.35,129.25716825418505,57.287972027061784
19.909,-8.94,-0.68,-4.3,-1.07,0.1,-0.13,-40.47,10.54,-76.02,128.5374683424998,57.54794112270366
19.963,-8.45,0.71,-6.1,-0.94,0.13,0.48,-40.47,10.54,-76.02,127.10766993394634,57.46860123676072
20.014,-7.82,0.1,-7.18,-0.5,0.01,1.06,-40.81,11.58,-79.01,125.91972369835986,57.19046283363883
20.065,-7.69,-4.19,-4.33,1.28,0.05,0.49,-40.81,11.58,-79.01,127.68256024515748,57.0928668894245
20.118000000000002,-9.18,-1.39,-5.17,-0.11,-0.41,-1.05,-40.81,11.58,-79.01,127.38972136108713,57.26815576629022
20.17,-9.08,-1.44,-4.33,-0.29,-0.14,-1.03,-40.47,10.89,-76.35,127.27483899996048,57.44090684989959
20.221,-8.27,-1.76,-3.11,-1.07,-0.18,-0.53,-40.47,10.89,-76.35,127.28244948782957,57.88708058194803
20.273,-8.49,0.45,-6.27,-0.68,-0.04,0.38,-40.29,6.91,-76.85,125.70420076851798,57.82817742246013
20.325,-11.99,-2.43,-2.13,0.52,-0.45,0.62,-40.29,6.91,-76.85,125.54436072529545,58.87324016082533
20.377,-6.82,-1.82,-6.43,0.11,-0.93,0.38,-40.47,6.91,-76.85,125.62044828575712,58.474985178203184
20.428,-9.17,-1.07,-5.25,-0.11,0.18,0.12,-40.47,10.19,-73.02,125.2057874189905,58.55633154903066
20.479,-6.23,-1.34,-5.1,0.1,0.63,0.21,-40.47,10.19,-73.02,125.15455254709649,58.36511438518593
20.532,-7.59,-2.24,-7.53,0.6,-0.1,0.11,-41.33,11.75,-75.52,125.6742450996,57.73221046386638
20.583000000000002,-7.18,-2.74,-4.85,0.55,-0.01,0.06,-41.33,11.75,-75.52,126.48573928843508,57.64442153348904
20.634,-10.37,-1.2,-4.15,0.16,0.11,-0.15,-41.33,11.75,-75.52,126.06885514135408,58.04451687080396
20.687,-7.69,-2.29,-5.89,-0.18,-0.13,0.04,-40.12,12.61,-73.69,126.51785592534836,57.85625437518479
20.739,-8.73,-1.78,-5.08,-0.13,-0.03,0.01,-40.12,12.61,-73.69,126.59811136137553,57.87354206610385
20.79,-8.1,-2.12,-5.42,-0.18,-0.06,0.02,-41.15,13.3,-74.35,127.08269609604706,57.75396034315051
20.843,-8.46,-1.91,-5.19,-0.23,-0.08,-0.07,-41.15,13.3,-74.35,127.34321936458774,57.73200726009168
20.894000000000002,-8.38,-1.71,-5.63,-0.28,-0.05,-0.03,-40.81,11.92,-75.35,127.44543226995029,57.62266078709706
20.945,-8.4,-1.99,-5.23,-0.19,-0.07,0.02,-40.81,11.92,-75.35,127.62079578118674,57.596880625508476
20.999,-8.41,-1.71,-5.31,-0.13,-0.03,0.01,-40.47,13.65,-73.69,127.75417088035006,57.57072808406585
21.05,-8.19,-1.86,-5.39,-0.14,-0.06,0.04,-40.47,13.65,-73.69,127.67377368193708,57.77706026151915
21.101,-8.5,-1.56,-5.29,-0.09,-0.04,0.03,-40.47,13.65,-73.69,127.99166167123394,57.43428729758955
21.155,-8.33,-1.93,-5.32,-0.08,-0.08,0.07,-39.78,13.3,-74.02,128.39705413801434,57.13580154149031
21.206,-8.25,-1.81,-5.45,-0.12,-0.0,-0.01,-39.78,13.3,-74.02,129.3331525132171,56.7752315109276
21.257,-8.61,-1.78,-5.16,-0.13,0.0,-0.01,-39.78,13.3,-74.02,130.98008668827904,56.819683966915306
21.311,-8.11,-1.87,-5.52,-0.12,0.0,-0.02,-40.47,12.27,-73.69,132.25682493466,57.033729295497466
21.362000000000002,-8.45,-1.77,-5.28,-0.17,-0.03,0.03,-40.47,12.27,-73.69,130.78077875443734,57.10643556013619
21.413,-8.29,-1.69,-5.52,-0.16,-0.02,-0.0,-40.47,12.61,-74.69,131.18477709499683,56.91408236255609
21.467,-8.21,-1.82,-5.55,-0.14,-0.04,-0.0,-40.47,12.61,-74.69,131.6341786082096,56.56093657493571
21.518,-8.45,-1.73,-5.26,-0.12,-0.01,-0.01,-40.47,12.61,-74.69,131.7099551024906,56.19801695924639
21.569,-8.26,-1.81,-5.44,-0.12,-0.04,0.02,-41.15,12.27,-75.02,133.35894292408042,56.180839267143256
21.623,-8.41,-1.74,-5.33,-0.12,-0.03,0.01,-41.15,12.27,-75.02,133.76449128195716,55.19131740667598
21.675,-8.26,-1.82,-5.47,-0.12,-0.02,0.02,-39.95,11.75,-73.19,133.78341556538513,55.54946478078108
21.726,-8.28,-1.81,-5.45,-0.11,-0.04,0.01,-39.95,11.75,-73.19,134.4048881311373,55.35383469356913
21.779,-8.3,-1.75,-5.42,-0.1,-0.03,-0.02,-40.29,11.4,-74.52,134.37270871431724,55.539535562274466
21.830000000000002,-8.43,-1.71,-5.25,-0.12,-0.0,-0.06,-40.29,11.4,-74.52,133.89201935399407,56.084275516810635
21.882,-9.05,-1.94,-5.05,-0.17,0.24,-0.12,-39.6,12.09,-75.52,133.14313493416344,56.33328421849086
21.935,-8.58,-1.19,-5.34,-0.28,-0.01,-0.05,-39.6,12.09,-75.52,133.37580356668886,55.89589357350573
21.987000000000002,-8.48,-1.45,-5.15,-0.31,0.0,-0.06,-39.6,12.09,-75.52,132.69287014697852,56.17805691275086
22.038,-8.61,-1.71,-5.04,-0.25,-0.01,0.0,-40.47,11.58,-76.68,132.58100984200604,56.17420937685219
22.091,-8.43,-1.83,-4.69,-0.68,0.03,-0.01,-40.47,11.58,-76.68,132.2323944227843,56.36379483705818
22.143,-8.45,-0.06,-5.87,-1.23,0.11,0.3,-40.29,10.71,-74.85,130.99321731095782,56.34769398340228
22.194,-8.03,-0.33,-6.61,-0.16,0.21,0.89,-40.29,10.71,-74.85,130.16279635186763,56.20370732438465
22.247,-8.99,-1.84,-5.48,0.91,0.05,0.47,-40.29,10.71,-74.85,129.9471682907574,56.241138999663804
22.299,-9.16,-2.86,-4.2,0.14,-0.37,-0.46,-39.6,14.86,-77.18,130.5078025165696,56.471666602143756
22.35,-8.52,-1.95,-5.72,-0.83,-0.31,-1.28,-39.6,14.86,-77.18,130.49964647504896,56.44847886146056
22.404,-8.34,0.67,-5.51,-1.19,-0.06,-0.66,-40.81,7.78,-75.02,128.90222765140862,56.510823619360195
22.455000000000002,-7.93,0.17,-6.52,-0.63,-0.05,0.21,-40.81,7.78,-75.02,127.44568792741414,56.352083875461915
22.506,-11.42,-2.25,-3.0,0.51,-0.29,0.66,-40.81,7.78,-75.02,127.05441792260764,57.16651353890245
22.559,-7.61,-1.14,-5.9,0.04,-1.01,0.39,-40.29,8.98,-74.52,126.60397174062275,56.94230030389227
22.61,-7.17,-1.43,-6.54,0.03,-0.29,0.26,-40.29,8.98,-74.52,126.30512728943536,56.66275735459078
