time,ax,ay,az,gx,gy,gz,mx,my,mz,psi,theta
11.276,-8.56,-3.24,-3.65,-0.08,0.04,-0.01,-40.29,16.24,-78.84,155.47077609143264,58.05946951210856
11.327,-8.52,-3.31,-3.98,-0.11,-0.04,0.03,-40.29,16.24,-78.84,155.4086419929602,58.11625616685649
11.38,-8.55,-3.53,-4.29,-0.11,-0.03,0.03,-40.81,15.72,-78.01,155.38114686238063,58.12085754138042
11.431000000000001,-8.38,-3.25,-3.7,-0.05,-0.04,0.0,-40.81,15.72,-78.01,155.40221975659645,58.192957494200385
11.483,-8.66,-3.36,-4.12,-0.17,-0.15,0.07,-40.81,15.72,-78.01,155.30246300733023,58.31057573681949
11.537,-8.6,-3.28,-3.74,-0.2,-0.04,0.05,-40.47,15.03,-77.35,155.2583147345817,58.451980340591035
11.589,-8.66,-3.23,-4.04,-0.23,-0.06,0.1,-40.47,15.03,-77.35,155.15691215099898,58.47778359739297
11.64,-8.3,-3.19,-4.01,-0.11,0.02,0.03,-41.33,16.24,-77.85,155.16745791250165,58.44084707695794
11.694,-8.45,-3.51,-4.43,-0.13,-0.02,0.04,-41.33,16.24,-77.85,155.2364067489455,58.364926897603425
11.746,-8.5,-3.23,-4.36,-0.03,0.01,0.0,-41.33,16.24,-77.85,155.2055884207677,58.30657421811247
11.797,-8.63,-3.29,-3.74,-0.05,-0.04,0.02,-39.26,15.55,-78.51,155.2090173339086,58.38937676343886
11.849,-8.69,-3.15,-3.84,-0.1,-0.1,-0.01,-39.26,15.55,-78.51,155.08112151552817,58.44754273560531
11.901,-8.61,-3.37,-4.03,-0.18,-0.09,0.02,-39.6,16.59,-76.85,155.097183721653,58.45594350135852
11.952,-8.53,-3.28,-4.32,-0.2,-0.05,0.02,-39.6,16.59,-76.85,155.0673330940138,58.42627676096032
12.004,-8.69,-3.05,-4.19,-0.16,-0.01,-0.03,-40.12,16.76,-77.68,154.91472915979006,58.48024363069575
12.056000000000001,-8.77,-3.34,-3.85,-0.17,0.01,-0.08,-40.12,16.76,-77.68,154.87822982048345,58.50363318221929
12.107000000000001,-8.79,-2.92,-4.21,-0.19,-0.03,-0.1,-40.12,16.76,-77.68,154.68061879810276,58.5892096061786
12.16,-8.54,-3.11,-4.38,-0.18,-0.02,-0.02,-40.12,15.72,-76.68,154.50385229206827,58.55614328684456
12.212,-8.58,-3.41,-3.93,-0.21,-0.04,0.03,-40.12,15.72,-76.68,154.58336279546396,58.554937505490756
12.263,-8.5,-3.55,-4.13,-0.19,-0.03,0.07,-39.95,13.48,-77.51,154.57068690301205,58.509672508976536
12.317,-8.52,-3.56,-4.36,-0.18,-0.04,0.07,-39.95,13.48,-77.51,154.6247751732924,58.35729257085811
12.368,-8.54,-3.27,-4.2,-0.14,0.02,-0.0,-39.95,13.48,-77.51,154.65882141079507,58.38274238268542
12.42,-8.56,-3.16,-3.97,-0.17,-0.04,0.01,-40.12,15.72,-78.35,154.5041299755097,58.327346527829434
12.472,-8.58,-3.27,-4.33,-0.15,-0.04,0.02,-40.12,15.72,-78.35,154.47849200350157,58.46183248871125
12.524000000000001,-8.56,-3.17,-4.03,-0.16,-0.01,0.01,-39.6,14.51,-77.85,154.42821256149492,58.605964420828315
12.575000000000001,-8.57,-3.1,-4.12,-0.16,-0.04,0.03,-39.6,14.51,-77.85,154.2495838393906,58.55286303087735
12.628,-8.57,-3.26,-4.3,-0.15,-0.03,0.03,-40.64,15.2,-77.51,154.17192934070232,58.51625791412056
12.68,-8.59,-3.16,-4.17,-0.17,-0.02,0.0,-40.64,15.2,-77.51,154.00573828320782,58.58411217693924
12.731,-8.58,-3.14,-4.22,-0.13,0.01,0.0,-40.64,15.2,-77.51,153.849446977758,58.541907690949756
12.784,-8.61,-3.14,-4.35,-0.17,-0.03,-0.0,-40.47,15.38,-76.35,153.72970184012706,58.52731152258107
12.835,-8.61,-2.82,-4.07,-0.16,0.01,-0.06,-40.47,15.38,-76.35,153.49430428958368,58.53307545231212
12.886000000000001,-8.68,-3.23,-4.16,-0.16,-0.05,0.02,-39.43,15.38,-78.01,153.45734840527894,58.517059513281964
12.939,-8.58,-3.42,-4.41,-0.16,-0.04,0.04,-39.43,15.38,-78.01,153.4187054372792,58.461719133997605
12.99,-8.61,-3.12,-4.12,-0.12,0.03,-0.02,-39.43,15.38,-78.01,153.2061592985766,58.57457007129804
13.042,-8.62,-3.06,-4.08,-0.13,-0.02,0.02,-40.12,15.72,-78.01,153.1167257463484,58.65197082200234
13.093,-8.63,-3.24,-4.3,-0.15,-0.04,0.02,-40.12,15.72,-78.01,153.0417281029393,58.57194972189498
13.145,-8.62,-3.08,-4.11,-0.14,0.0,-0.0,-40.81,14.69,-76.35,153.01362741357573,58.53045949336399
13.196,-8.64,-3.07,-4.16,-0.17,-0.07,0.04,-40.81,14.69,-76.35,152.8287294163292,58.54941554057743
13.248000000000001,-8.63,-3.12,-4.2,-0.11,-0.04,0.04,-40.81,14.69,-76.35,152.7353838163475,58.598601720418486
13.299,-8.63,-3.18,-4.15,-0.09,0.0,0.01,-40.81,14.0,-77.35,152.74749688587988,58.58233145057133
13.352,-8.63,-3.07,-3.96,-0.11,-0.02,0.0,-40.81,14.0,-77.35,152.56067030935756,58.58059276242929
13.404,-8.66,-3.03,-4.06,-0.13,-0.05,0.03,-39.43,15.38,-77.68,152.5958188453308,58.575356630275394
13.456,-8.78,-3.26,-3.88,0.0,-0.05,0.05,-39.43,15.38,-77.68,152.67383067078268,58.66311806917213
13.51,-9.28,-3.06,-4.16,-0.07,-0.04,0.05,-39.78,15.72,-77.35,152.38837830645815,58.75169266717748
13.561,-9.09,-3.27,-4.41,-0.13,-0.1,0.17,-39.78,15.72,-77.35,152.21843449219642,58.81078041221511
13.613,-7.88,-3.29,-4.09,-0.12,-0.04,0.1,-39.78,15.72,-77.35,152.2587611884354,58.80901079842843
13.667,-8.02,-3.17,-3.89,-0.15,-0.03,0.0,-40.29,16.93,-77.18,152.4171295356388,58.80754971564488
13.719,-8.71,-3.23,-3.9,-0.2,0.0,-0.04,-40.29,16.93,-77.18,152.4978247569361,58.82782217618626
13.77,-8.68,-3.32,-4.02,-0.2,0.0,0.02,-40.29,17.62,-77.51,152.62261206200907,58.88169503554164
13.824,-8.64,-3.36,-4.18,-0.18,-0.0,0.07,-40.29,17.62,-77.51,152.7860086326391,58.8454150303738
13.876,-8.44,-3.29,-4.16,-0.22,-0.01,0.03,-39.6,15.55,-78.18,152.9071421308548,58.801431532492444
13.928,-8.53,-3.25,-4.23,-0.17,-0.01,0.0,-39.6,15.55,-78.18,152.89854200075803,58.80871233323603
13.982000000000001,-8.7,-3.23,-3.99,-0.15,-0.02,0.01,-39.6,15.55,-78.18,152.9272113991821,58.84115474039115
14.033,-8.65,-3.23,-4.18,-0.15,-0.02,0.0,-39.43,14.34,-77.35,152.92517713747915,58.84487454036534
14.084,-8.58,-3.24,-4.03,-0.14,-0.03,0.03,-39.43,14.34,-77.35,152.95934922064478,58.87876481875767
14.138,-8.68,-3.22,-4.04,-0.15,-0.03,-0.0,-39.43,15.03,-77.68,153.0958773090409,58.84386246507481
14.19,-8.79,-3.28,-4.13,-0.13,-0.03,0.03,-39.43,15.03,-77.68,153.10705434485146,58.855431055765166
14.241,-8.67,-3.25,-4.09,-0.14,-0.02,0.03,-39.43,15.03,-77.68,153.06005624763773,58.9354922711735
14.295,-8.43,-3.24,-4.03,-0.13,-0.03,0.02,-39.95,15.2,-77.18,153.16343557129954,58.913792785637355
14.346,-8.59,-3.21,-4.01,-0.13,-0.05,0.02,-39.95,15.2,-77.18,153.24105383370585,58.90299763846497
14.397,-8.57,-3.22,-4.0,-0.15,-0.04,0.01,-40.12,16.07,-77.01,153.30596460535136,58.94437865764294
14.451,-8.71,-3.23,-4.07,-0.14,-0.02,0.01,-40.12,16.07,-77.01,153.38913188738735,58.94299693572512
14.503,-8.64,-3.24,-4.15,-0.15,-0.04,0.01,-39.09,15.72,-77.68,153.4493118406418,58.92401062231562
14.554,-8.64,-3.17,-4.07,-0.16,-0.03,0.02,-39.09,15.72,-77.68,153.47063178691283,58.93903326927338
14.607000000000001,-8.46,-3.18,-4.11,-0.15,-0.04,0.03,-39.09,15.72,-77.68,153.50734655025656,58.92517707180568
14.659,-8.73,-3.17,-3.95,-0.15,-0.04,-0.02,-38.92,15.9,-78.18,153.5529547013481,58.9263566325717
14.711,-8.75,-3.18,-4.07,-0.14,-0.04,0.0,-38.92,15.9,-78.18,153.60982624170651,58.91724017617088
14.765,-8.67,-3.19,-4.06,-0.13,-0.03,0.02,-40.81,15.38,-78.35,153.57604131745143,58.885287894409515
14.817,-8.71,-3.19,-4.07,-0.13,-0.03,0.0,-40.81,15.38,-78.35,153.70164022143337,58.81613483606483
14.868,-8.61,-3.17,-3.97,-0.14,-0.02,0.02,-40.81,15.38,-78.35,153.7643580739343,58.83886092979208
14.922,-8.51,-3.16,-4.06,-0.14,-0.03,0.02,-39.78,15.38,-76.35,153.6491382296475,58.933616935771255
14.973,-8.68,-3.17,-4.05,-0.14,-0.03,0.01,-39.78,15.38,-76.35,153.51828259601268,58.986699488327105
15.024000000000001,-8.52,-3.14,-4.15,-0.15,-0.04,-0.0,-39.78,16.41,-78.35,153.4191287705046,58.93707408269441
15.078000000000001,-8.66,-3.22,-3.92,-0.13,-0.04,0.01,-39.78,16.41,-78.35,153.3358532098858,58.96212607507229
15.13,-8.7,-3.17,-4.02,-0.14,-0.07,0.02,-39.78,16.41,-78.35,153.21167420611397,59.01667040686115
15.181000000000001,-8.45,-3.13,-4.12,-0.15,-0.05,-0.01,-40.29,15.9,-77.85,153.16842997260875,59.04333926383785
15.234,-8.75,-3.11,-4.02,-0.13,-0.05,-0.03,-40.29,15.9,-77.85,153.13853102741635,59.118269747616694
15.285,-8.64,-3.14,-4.1,-0.16,-0.03,-0.02,-39.26,13.82,-77.85,153.03724422159183,59.1052476072756
15.338000000000001,-8.31,-3.02,-4.1,-0.17,-0.03,-0.05,-39.26,13.82,-77.85,152.96157203769397,59.10314053984263
15.39,-9.56,-2.83,-4.48,-0.18,-0.08,-0.0,-40.12,15.38,-78.68,152.62452479277076,59.197661676310304
15.441,-8.57,-2.87,-3.62,-0.18,-0.06,0.01,-40.12,15.38,-78.68,152.54138256171663,59.2917131570735
15.494,-8.68,-3.04,-4.65,-0.21,-0.12,0.1,-40.12,15.38,-78.68,152.36920179996508,59.22721648738721
15.546000000000001,-8.61,-2.98,-3.81,-0.09,0.03,0.06,-39.95,15.9,-77.51,152.32477361638092,59.295927755107925
15.597,-8.62,-3.12,-3.8,-0.15,-0.04,0.07,-39.95,15.9,-77.51,152.2979403084958,59.368081429889514
15.65,-8.74,-3.05,-3.98,-0.26,-0.12,0.07,-40.12,14.69,-78.01,152.1884349936998,59.409299620213375
15.702,-8.63,-2.61,-3.27,-0.26,0.11,0.04,-40.12,14.69,-78.01,151.94989115071692,59.603007569938654
15.754,-8.87,-3.43,-3.44,-0.31,0.14,0.09,-40.12,14.69,-78.01,152.07378546676972,59.69553727828301
15.807,-8.11,-3.15,-4.44,-0.33,0.07,0.09,-40.29,14.86,-77.51,152.0370830977931,59.60004087458526
15.859,-8.36,-3.28,-4.91,-0.17,-0.02,0.01,-40.29,14.86,-77.51,151.98862373095434,59.42331854437833
15.91,-8.64,-3.04,-3.74,-0.04,0.1,-0.04,-39.6,15.9,-79.18,151.9518051939518,59.518740625067295
15.964,-8.65,-3.07,-4.19,-0.14,-0.06,0.05,-39.6,15.9,-79.18,151.87311584337684,59.48397840774649
16.015,-8.61,-3.19,-3.88,-0.1,-0.01,0.05,-39.6,15.9,-79.18,151.91795165957802,59.496218049475345
16.067,-8.57,-3.33,-4.27,-0.12,-0.02,0.04,-40.47,16.07,-78.35,151.9769844808598,59.43500032526623
16.121,-8.63,-3.14,-3.78,-0.16,-0.05,0.0,-40.47,16.07,-78.35,152.01853219139153,59.47699727153528
16.173000000000002,-8.7,-3.22,-4.24,-0.19,-0.05,0.02,-40.47,15.38,-77.01,152.0057527041682,59.43928597292208
16.224,-8.7,-2.8,-3.9,-0.18,0.05,0.01,-40.47,15.38,-77.01,151.84063688457616,59.52951331245373
16.278,-8.5,-3.04,-4.1,-0.16,-0.04,0.03,-39.95,14.51,-78.18,151.74179791941629,59.5163715809004
16.330000000000002,-8.84,-2.91,-4.2,-0.12,-0.01,0.03,-39.95,14.51,-78.18,151.54336735040556,59.5731338367284
16.381,-8.53,-3.55,-4.24,-0.12,-0.09,0.04,-39.95,14.51,-78.51,151.61437343758888,59.46852831003622
16.435,-8.52,-2.98,-4.29,-0.09,-0.04,0.01,-39.95,14.51,-78.51,151.44849072140397,59.427946667581466
16.486,-9.07,-3.23,-4.52,-0.09,-0.08,0.05,-39.95,14.51,-78.51,151.32034670636668,59.425398767482676
16.538,-8.83,-2.97,-4.11,-0.07,-0.08,0.04,-39.43,15.72,-78.01,151.21013821600388,59.437138510380095
16.592,-8.7,-2.86,-3.79,-0.11,-0.02,-0.01,-39.43,15.72,-78.01,151.16919852023926,59.525798240582304
16.643,-8.41,-2.95,-3.89,-0.11,-0.06,0.02,-39.26,15.55,-78.18,151.20066224889018,59.578600862732856
16.695,-8.52,-3.16,-4.12,-0.12,-0.1,-0.01,-39.26,15.55,-78.18,151.51596122120063,59.475352055587535
16.749,-8.47,-2.73,-3.84,-0.13,-0.06,-0.06,-39.26,15.55,-78.18,151.42346662880115,59.445862317515235
16.8,-8.61,-2.61,-3.57,-0.14,0.0,-0.06,-39.43,16.76,-77.35,151.43146504206442,59.659089415096815
16.852,-8.5,-3.12,-3.86,-0.22,-0.04,0.01,-39.43,16.76,-77.35,151.5204378613017,59.621644367178135
16.906,-8.57,-3.15,-3.96,-0.17,-0.02,-0.02,-40.98,15.55,-77.51,151.52284204280292,59.587041962462564
16.957,-8.76,-3.04,-4.32,-0.22,-0.05,0.01,-40.98,15.55,-77.51,151.51009104622494,59.537020960170594
17.009,-8.82,-3.04,-4.18,-0.24,-0.03,-0.02,-40.98,15.55,-77.51,151.6081429796739,59.364821713798165
17.063,-8.37,-3.04,-4.16,-0.19,0.0,0.02,-40.29,14.51,-77.85,151.36770377113137,59.23925797007047
17.115000000000002,-8.54,-2.95,-4.23,-0.23,-0.0,0.05,-40.29,14.51,-77.85,151.2426319064975,59.34619118855136
17.166,-8.72,-3.12,-4.36,-0.23,-0.05,0.11,-40.64,13.82,-77.51,151.1850766694674,59.49371650196596
17.22,-8.66,-3.21,-4.64,-0.25,-0.09,0.1,-40.64,13.82,-77.51,151.11693505870264,59.33413888547619
17.272000000000002,-8.51,-2.99,-4.1,-0.18,0.0,0.02,-39.95,15.55,-76.52,151.13917342685318,59.34140254389675
17.324,-8.58,-3.13,-4.55,-0.19,-0.05,0.03,-39.95,15.55,-76.52,151.05209829969434,59.239227106567796
17.381,-8.61,-2.98,-4.1,-0.09,0.05,-0.01,-39.95,15.55,-76.52,150.90497897438837,59.31155068212206
17.431,-8.63,-2.89,-4.21,-0.16,-0.02,-0.01,-39.95,16.24,-78.18,150.72207224071067,59.272525072909275
17.481,-8.62,-3.0,-4.1,-0.11,0.02,0.0,-39.95,16.24,-78.18,150.6419385636415,59.31088928295952
17.532,-8.65,-2.94,-4.31,-0.16,-0.01,-0.01,-40.47,14.69,-77.35,150.63391811056755,59.22379885100381
17.582,-8.67,-2.93,-4.08,-0.12,-0.0,0.0,-40.47,14.69,-77.35,150.59126723630666,59.25952856503628
17.633,-8.66,-2.89,-4.38,-0.15,-0.01,0.01,-40.47,14.69,-77.35,150.6013347627463,59.212246806490725
17.684,-8.68,-2.95,-4.25,-0.14,0.03,-0.01,-40.47,15.38,-78.68,150.3229060033671,59.297193095355794
17.734,-8.7,-2.7,-3.85,-0.11,0.04,-0.01,-40.47,15.38,-78.68,150.25854406108152,59.4204980855728
17.784,-8.69,-2.94,-4.24,-0.14,-0.05,0.05,-39.43,14.69,-78.35,150.19273135968086,59.45443628794584
17.835,-8.7,-2.97,-4.13,-0.14,-0.03,0.04,-39.43,14.69,-78.35,150.16908407460107,59.43609766782751
17.886,-8.7,-2.9,-4.1,-0.14,-0.02,0.02,-39.43,14.69,-78.35,150.11174257935355,59.3818683766319
17.937,-8.69,-2.92,-4.17,-0.14,-0.03,0.03,-39.6,16.24,-76.85,150.0741161201433,59.373135688366204
17.988,-8.69,-2.93,-4.09,-0.16,-0.04,0.03,-39.6,16.24,-76.85,149.99182446561622,59.42404000522052
18.039,-8.69,-2.91,-4.07,-0.14,-0.03,0.03,-40.81,14.69,-77.68,150.03487467355663,59.39224118697058
18.09,-8.7,-2.91,-4.32,-0.16,-0.04,0.04,-40.81,14.69,-77.68,150.03131849735536,59.24876903333899
18.142,-8.68,-2.97,-3.98,-0.17,-0.07,0.04,-40.98,16.93,-77.18,149.95646980859308,59.26758423013973
18.192,-8.68,-2.95,-4.42,-0.16,-0.07,0.03,-40.98,16.93,-77.18,149.8308464837311,59.22949459799568
18.244,-8.64,-2.94,-4.06,-0.14,-0.03,0.02,-40.98,16.93,-77.18,149.87277246703127,59.26836747204521
18.295,-8.69,-2.81,-4.28,-0.12,-0.06,0.05,-39.26,14.86,-77.85,149.706236104605,59.26313938121885
18.346,-8.67,-3.26,-3.47,0.03,-0.11,0.06,-39.26,14.86,-77.85,149.86713279560746,59.38361838077975
18.397000000000002,-9.29,-2.96,-4.5,-0.17,-0.3,0.07,-39.26,14.86,-77.85,149.75103009098888,59.42617302359719
18.449,-8.87,-3.09,-4.08,-0.18,-0.0,0.17,-41.33,16.24,-78.18,149.82989671847798,59.49157396462721
18.5,-8.38,-3.16,-4.42,-0.24,0.07,0.13,-41.33,16.24,-78.18,149.93517702107798,59.50007274614484
18.551000000000002,-8.34,-3.18,-4.42,-0.19,0.07,0.1,-39.95,16.59,-77.18,150.02343517923532,59.407779976579604
18.603,-8.09,-3.13,-4.27,-0.2,0.06,0.01,-39.95,16.59,-77.18,150.13192063184877,59.3957265022168
18.653,-8.41,-3.07,-4.47,-0.17,0.01,-0.03,-41.5,15.38,-78.35,150.1422152984853,59.30314813287271
18.704,-8.63,-2.99,-4.12,-0.15,-0.01,-0.05,-41.5,15.38,-78.35,150.20221077681623,59.30617276143897
18.756,-8.64,-2.97,-4.18,-0.17,-0.02,-0.03,-41.5,15.38,-78.35,150.17382166227202,59.299130692495766
18.806,-8.66,-2.99,-4.26,-0.17,-0.05,-0.0,-40.12,16.41,-78.01,150.23763932686012,59.30260106473878
18.858,-8.5,-3.05,-4.14,-0.17,-0.03,-0.01,-40.12,16.41,-78.01,150.3397754425095,59.259604429971574
18.91,-8.89,-3.01,-4.26,-0.18,-0.05,-0.02,-39.95,15.2,-77.51,150.3938598336998,59.29186581270332
18.96,-8.55,-3.03,-4.19,-0.18,-0.04,0.01,-39.95,15.2,-77.51,150.45749493478152,59.27718982720043
19.011,-8.56,-2.93,-4.17,-0.17,-0.05,-0.0,-39.95,15.2,-77.51,150.5446836281908,59.18373454219184
19.063,-8.7,-2.95,-4.21,-0.16,-0.03,0.0,-39.78,15.03,-77.68,150.577769927925,59.18853599677914
19.114,-8.56,-2.81,-4.16,-0.18,-0.04,0.01,-39.78,15.03,-77.68,150.53584922818368,59.185626127896796
19.164,-8.67,-2.95,-4.35,-0.13,-0.04,0.04,-38.92,15.2,-78.51,150.53401595364335,59.136618457699456
19.216,-8.67,-2.99,-4.08,-0.11,-0.03,0.04,-38.92,15.2,-78.51,150.5168323122024,59.14066139954056
19.266000000000002,-8.65,-2.99,-4.53,-0.1,-0.04,0.02,-38.92,15.2,-78.51,150.42740424327135,59.05914191750014
19.317,-8.63,-2.9,-4.25,-0.05,0.04,0.02,-40.98,15.55,-77.18,150.44007365523888,59.02459803999909
19.369,-8.65,-2.95,-4.03,-0.09,-0.02,0.06,-40.98,15.55,-77.18,150.53707918038836,59.060366326575576
19.419,-8.64,-3.04,-4.18,-0.12,-0.04,0.06,-39.09,14.69,-78.01,150.44141046327448,59.01592381786969
19.47,-8.62,-3.03,-4.16,-0.15,-0.03,0.04,-39.09,14.69,-78.01,150.41278327893073,59.04116829083978
19.522000000000002,-8.62,-3.03,-4.19,-0.17,-0.06,0.04,-40.12,15.72,-79.01,150.36612066008524,59.00793611761006
19.572,-8.61,-3.02,-4.29,-0.16,-0.05,0.04,-40.12,15.72,-79.01,150.49735349271157,58.97310055382769
19.622,-8.61,-3.03,-4.19,-0.16,-0.03,0.02,-40.12,15.72,-79.01,150.32112659901279,58.87771598762015
19.674,-8.62,-3.01,-4.28,-0.16,-0.04,0.02,-38.92,16.93,-77.85,150.4977006005468,58.82806146015284
19.725,-8.64,-3.01,-4.13,-0.15,-0.04,0.02,-38.92,16.93,-77.85,150.46019094343646,58.80195710075745
19.775000000000002,-8.61,-2.99,-4.3,-0.17,-0.04,0.03,-38.92,16.93,-77.85,150.3521442124808,58.86749642684441
19.826,-8.6,-2.99,-4.19,-0.17,-0.05,0.03,-39.78,16.41,-76.68,150.26150890486718,58.95632366546684
19.876,-8.61,-3.04,-4.33,-0.19,-0.07,0.04,-39.78,16.41,-76.68,150.15453017979755,59.01803266098341
19.927,-8.61,-2.97,-4.21,-0.21,-0.07,0.04,-40.29,15.2,-77.85,150.10059185819168,59.09423123027355
19.977,-8.6,-3.0,-4.4,-0.22,-0.09,0.04,-40.29,15.2,-77.85,150.05356812806906,59.04492523527455
20.027,-8.59,-3.03,-4.27,-0.19,-0.07,0.03,-39.09,16.07,-78.01,150.06002343781495,59.017948188491005
20.079,-8.59,-3.03,-4.28,-0.21,-0.09,0.01,-39.09,16.07,-78.01,150.0570439151444,59.002040994158506
20.13,-8.58,-2.94,-4.29,-0.24,-0.06,0.02,-39.09,16.07,-78.01,149.94864082136675,58.99988749841572
20.18,-8.81,-2.96,-4.51,-0.18,-0.03,0.04,-40.81,16.41,-77.01,149.95665170431727,58.95622452305915
20.232,-9.2,-3.01,-5.45,-0.32,-0.06,0.05,-40.81,16.41,-77.01,149.77562241168513,58.83381050780156
20.282,-8.4,-3.55,-4.02,-0.2,0.02,0.03,-39.6,16.24,-79.18,150.11013786364214,58.77007188238889
20.333000000000002,-8.77,-3.39,-4.76,-0.17,0.03,0.03,-39.6,16.24,-79.18,150.25490583359442,58.64223429670463
20.385,-8.68,-3.15,-4.09,-0.14,0.03,0.03,-39.6,16.24,-79.18,150.42288936028382,58.629632458253724
20.435,-8.66,-2.8,-5.05,-0.24,-0.04,0.02,-40.98,15.9,-78.18,150.32597488354907,58.534565414965044
20.486,-8.6,-2.84,-4.27,-0.08,0.06,-0.01,-40.98,15.9,-78.18,150.29887537815532,58.51282606927407
20.539,-8.6,-2.92,-4.16,-0.11,0.02,-0.0,-41.15,15.72,-78.68,150.36625743556675,58.57317642329875
20.589000000000002,-8.35,-3.16,-4.19,-0.06,0.03,0.03,-41.15,15.72,-78.68,150.51349937492225,58.520829284825766
20.639,-8.68,-2.78,-4.23,-0.08,-0.04,0.03,-41.15,15.72,-78.68,150.39064081767398,58.51156180345458
20.691,-8.47,-3.16,-4.28,-0.06,-0.02,0.02,-40.12,16.07,-78.68,150.50092612171667,58.46237227412823
20.742,-8.78,-2.73,-4.85,-0.06,-0.09,-0.01,-40.12,16.07,-78.68,150.30510358550987,58.4051352990212
20.793,-8.43,-2.82,-3.81,0.05,-0.03,-0.04,-40.64,14.51,-78.18,150.25700939639606,58.465902627742395
20.845,-8.69,-2.24,-2.66,0.01,0.13,-0.05,-40.64,14.51,-78.18,150.05725939786225,58.820814457707286
20.895,-8.62,-2.41,-3.76,-0.19,-0.13,0.03,-40.64,14.51,-78.18,149.7946294076404,58.959548586265726
20.946,-8.81,-3.06,-4.32,-0.2,-0.1,0.01,-41.15,15.72,-78.68,149.78526045628294,58.96987039025427
20.998,-8.68,-3.1,-4.2,-0.17,-0.03,-0.01,-41.15,15.72,-78.68,149.80750719357403,58.953371543342485
21.048000000000002,-8.93,-2.88,-4.13,-0.22,-0.04,0.04,-40.47,15.03,-80.01,149.68203152189722,59.030223164846035
21.098,-8.81,-3.05,-3.74,-0.22,-0.02,0.01,-40.47,15.03,-80.01,149.67057520591945,59.120048911606034
21.150000000000002,-8.66,-2.6,-4.18,-0.27,-0.04,0.04,-40.47,15.03,-80.01,149.3931567726898,59.198866708237404
21.2,-8.67,-2.36,-4.94,-0.3,-0.0,0.03,-40.47,14.69,-78.68,148.97056730204721,59.15600679152189
21.251,-8.22,-3.17,-4.62,-0.21,-0.05,0.03,-40.47,14.69,-78.68,149.0436819938382,59.0575953737592
21.303,-8.48,-3.3,-4.38,-0.13,0.0,0.01,-40.98,15.2,-77.51,149.1887621022233,58.997350899243855
21.353,-8.64,-2.89,-4.16,-0.17,0.01,-0.03,-40.98,15.2,-77.51,149.14334044387212,59.0378929538131
21.404,-8.68,-2.63,-4.21,-0.15,-0.03,0.03,-41.5,15.38,-78.01,149.01011199301382,59.09653937774158
21.456,-8.67,-2.99,-4.13,-0.13,-0.06,0.06,-41.5,15.38,-78.01,149.05455862835242,59.13812054218434
21.506,-8.67,-2.93,-4.5,-0.17,-0.02,0.01,-41.5,15.38,-78.01,149.15837773677407,59.238355309120834
21.557000000000002,-8.67,-2.82,-4.0,-0.15,-0.0,-0.0,-39.6,15.55,-77.85,148.76733455719742,59.35418997280499
21.609,-8.68,-2.84,-4.5,-0.15,-0.03,0.01,-39.6,15.55,-77.85,148.53265183915707,59.4468837734087
21.66,-8.68,-2.88,-4.0,-0.12,0.0,0.01,-39.6,15.55,-77.85,148.40684993594067,59.4914188247071
21.71,-8.67,-2.79,-4.37,-0.14,-0.01,0.01,-41.33,13.48,-77.85,148.42857641055392,59.604615639974895
21.762,-8.67,-2.81,-4.06,-0.13,-0.02,0.01,-41.33,13.48,-77.85,148.3736827589507,59.650325474576306
21.813,-8.69,-2.84,-4.13,-0.12,-0.02,0.01,-39.78,14.0,-77.68,148.26928232357213,59.674547399631734
21.864,-8.68,-2.82,-4.37,-0.16,-0.06,0.04,-39.78,14.0,-77.68,147.9799979143658,59.721041166870776
21.916,-8.68,-2.9,-4.31,-0.07,-0.0,0.04,-39.95,15.2,-77.51,148.0122620178535,59.694663718683074
21.966,-8.68,-2.92,-4.15,-0.1,-0.01,0.02,-39.95,15.2,-77.51,147.87347250462838,59.76671046936514
22.017,-8.67,-2.71,-4.22,-0.13,-0.03,0.03,-39.95,15.2,-77.51,147.94602607791347,59.8593277901378
22.068,-8.68,-3.05,-4.1,-0.11,-0.04,0.05,-40.81,14.0,-78.68,147.97988047542935,59.815048110811176
22.118000000000002,-8.7,-3.04,-4.39,-0.1,-0.06,0.03,-40.81,14.0,-78.68,148.14067131452364,59.44606865118212
22.17,-8.88,-2.08,-3.56,-0.03,-0.33,0.01,-40.47,15.03,-78.68,147.97762054579061,59.54490021984148
22.221,-8.78,-2.74,-3.65,-0.09,-0.15,0.21,-40.47,15.03,-78.68,147.87340207749503,59.6857492903344
22.271,-8.59,-3.02,-4.12,-0.26,-0.02,0.12,-40.47,15.03,-78.68,147.82109352024597,59.697266564877
22.323,-8.67,-3.16,-4.29,-0.25,0.06,0.11,-39.95,16.59,-76.52,148.05585608674843,59.610273858446476
22.373,-8.34,-3.24,-4.42,-0.22,0.06,0.1,-39.95,16.59,-76.52,148.20099064190003,59.42416733194938
22.424,-8.35,-3.17,-4.43,-0.23,0.02,0.03,-41.15,17.11,-77.01,148.60452600265035,59.284630384955676
22.476,-8.37,-3.08,-4.44,-0.2,0.03,0.01,-41.15,17.11,-77.01,149.16570706055225,59.25070208916463
22.527,-8.55,-3.08,-4.53,-0.17,-0.0,-0.0,-40.64,16.59,-77.85,149.1672438260563,59.31378618556474
