time,ax,ay,az,gx,gy,gz,mx,my,mz,psi,theta,normAccel,normMag,normGyr,ax_pin,ay_pin,az_pin
30.769,5.75,4.44,-9.74,0.14,0.08,0.38,-27.0,9.0,36.0,-20.003974496319493,1.1752196598380635,10.148172249227935,45.89117562233506,13.338969381876414,5.9392974813052595,4.375451850750893,-9.735897997146674
30.781,-6.68,7.67,-6.53,0.37,-0.32,1.24,-23.0,12.0,39.0,-20.946402805554772,2.4436574736313474,12.150872396663544,45.89117562233506,23.6514312895013,-6.4903383099121505,7.606529980990859,-6.521472612043415
30.793000000000003,-6.68,7.67,-6.53,0.37,-0.32,1.24,-23.0,12.0,39.0,-21.897675159825088,3.711401687110651,12.086860634589947,46.84015371452148,76.3755104947644,-6.489990629738919,7.607578535638872,-6.517053822166279
30.807,-0.68,6.14,-8.26,0.21,-0.55,1.15,-23.0,12.0,39.0,-22.547187081276576,4.036026109135207,12.086860634589947,46.84015371452148,76.3755104947644,-0.49034763447439816,6.076502124046993,-8.245923259505574
30.819000000000003,-0.69,6.44,-7.69,-0.07,-0.98,1.16,-23.0,12.0,39.0,-23.34927365653684,3.9537454826331095,10.314533435885505,46.84015371452148,74.02251062213846,-0.5013502840767357,6.373582497170764,-7.676209775198926
30.83,-0.69,6.44,-7.69,-0.07,-0.98,1.16,-23.0,12.0,39.0,-23.845638603046012,4.475179238142744,10.054143424479284,46.84015371452148,87.09900799803715,-0.5013212422684659,6.373665044050026,-7.674394556042908
30.840999999999998,-0.49,6.27,-8.01,0.03,-0.17,0.61,-23.0,12.0,39.0,-24.176577781369616,4.581231135386801,10.054143424479284,46.84015371452148,87.09900799803715,-0.30158306123359374,6.202924988364545,-7.994025520656505
31.038,-0.31,6.12,-8.09,-0.08,0.41,-0.18,-25.0,10.0,36.0,-24.302820006119052,4.6474043618573395,10.183962882886012,46.84015371452148,36.322993710179226,-0.12165348633241785,6.052727488605915,-8.073795281210883
31.049,-0.3,6.25,-8.04,-0.09,0.3,-0.02,-27.0,13.0,39.0,-24.362712106550326,4.691264787944462,10.148822591808372,44.95553358597805,26.061708190704422,-0.11167231692391738,6.182674790849233,-8.023642687574975
31.061,-0.3,6.29,-8.01,-0.07,0.21,-0.01,-27.0,13.0,39.0,-24.42702434574766,4.73510328740764,10.187938947598774,49.183330509431755,17.982114043575542,-0.1116963865446052,6.222607499232917,-7.993490179801645
