time,ax,ay,az,gx,gy,gz,mx,my,mz
4638.00,-6.99,-2.18,7.63,-9.99,-1.27,-2.05,-24.00,63.00,-21.00
4651.00,-6.99,-2.18,7.63,-9.99,-1.27,-2.05,-24.00,63.00,-21.00
4663.00,2.11,-9.19,-18.52,-11.99,1.84,-2.66,-24.00,63.00,-21.00
4674.00,2.11,-9.19,-18.52,-11.99,1.84,-2.66,-24.00,63.00,-21.00
4685.00,1.39,-7.86,-11.78,-5.07,1.02,0.03,-24.00,63.00,-21.00
4698.00,-6.34,0.92,-5.12,-5.59,-0.98,1.55,-24.00,63.00,-21.00
4709.00,-6.34,0.92,-5.12,-5.59,-0.98,1.55,-24.00,63.00,-21.00
4721.00,-3.86,0.06,-5.85,-4.06,0.25,0.84,-24.00,63.00,-21.00
4733.00,-3.86,0.06,-5.85,-4.06,0.25,0.84,-24.00,63.00,-21.00
4746.00,-4.24,-3.74,-11.98,-5.03,0.42,0.67,-24.00,63.00,-21.00
4757.00,-5.57,3.89,-9.99,-5.22,-0.58,1.17,-26.00,35.00,20.00
4767.00,-5.57,3.89,-9.99,-5.22,-0.58,1.17,-26.00,35.00,20.00
4780.00,-4.99,7.42,-9.58,-3.21,-0.96,0.05,-26.00,35.00,20.00
4793.00,-4.99,7.42,-9.58,-3.21,-0.96,0.05,-26.00,35.00,20.00
4805.00,-3.51,2.46,-8.79,0.41,-0.63,-1.77,-26.00,35.00,20.00
4817.00,-2.72,-3.22,-8.09,2.54,-0.38,-2.22,-26.00,35.00,20.00
4828.00,-2.72,-3.22,-8.09,2.54,-0.38,-2.22,-26.00,35.00,20.00
4841.00,-1.59,-4.37,-10.49,4.09,-0.31,-1.20,-26.00,35.00,20.00
4852.00,-1.59,-4.37,-10.49,4.09,-0.31,-1.20,-26.00,35.00,20.00
4864.00,-5.06,-3.78,-8.61,4.67,-0.94,-0.09,-26.00,35.00,20.00
4876.00,-6.91,-2.98,-5.85,3.71,-1.36,0.35,-26.00,35.00,20.00
4889.00,-6.91,-2.98,-5.85,3.71,-1.36,0.35,-29.00,48.00,12.00
4901.00,-9.04,-3.03,-3.94,3.09,-1.21,0.81,-29.00,48.00,12.00
4913.00,-9.04,-3.03,-3.94,3.09,-1.21,0.81,-29.00,48.00,12.00
4924.00,-7.35,-8.70,-4.95,3.20,-0.47,1.60,-29.00,48.00,12.00
4936.00,-7.28,-6.43,-5.18,-1.48,-0.63,2.03,-29.00,48.00,12.00
4949.00,-7.28,-6.43,-5.18,-1.48,-0.63,2.03,-29.00,48.00,12.00
4960.00,-9.21,-2.80,-3.51,-5.11,-1.07,2.29,-29.00,48.00,12.00
4972.00,-9.21,-2.80,-3.51,-5.11,-1.07,2.29,-29.00,48.00,12.00
4984.00,-7.24,1.98,-7.66,-9.49,-1.32,2.31,-29.00,48.00,12.00
4997.00,-3.57,5.24,-10.35,-4.61,-0.95,1.87,-51.00,32.00,18.00
5008.00,-3.57,5.24,-10.35,-4.61,-0.95,1.87,-51.00,32.00,18.00
5019.00,-7.90,2.90,-7.12,1.27,-0.96,1.07,-51.00,32.00,18.00
5031.00,-7.90,2.90,-7.12,1.27,-0.96,1.07,-51.00,32.00,18.00
5044.00,-7.22,2.02,-7.48,3.50,-0.94,0.47,-51.00,32.00,18.00
5054.00,-7.22,2.02,-7.48,3.50,-0.94,0.47,-51.00,32.00,18.00
5066.00,-7.91,0.25,-5.40,4.48,-1.23,0.20,-51.00,32.00,18.00
5078.00,-11.81,-0.90,0.28,4.88,-1.13,0.09,-51.00,32.00,18.00
5091.00,-11.81,-0.90,0.28,4.88,-1.13,0.09,-51.00,32.00,18.00
5103.00,-10.14,-1.18,-0.95,1.89,-0.31,-0.46,-51.00,32.00,18.00
5114.00,-10.14,-1.18,-0.95,1.89,-0.31,-0.46,-51.00,32.00,18.00
5126.00,-4.81,-6.99,-9.40,-0.26,0.32,-0.54,-51.00,32.00,18.00
5139.00,-6.02,-3.97,-4.81,-2.04,-1.12,1.02,-53.00,41.00,8.00
5150.00,-6.02,-3.97,-4.81,-2.04,-1.12,1.02,-53.00,41.00,8.00
5162.00,-11.28,2.00,-3.34,-3.45,-1.66,1.90,-53.00,41.00,8.00
5174.00,-11.28,2.00,-3.34,-3.45,-1.66,1.90,-53.00,41.00,8.00
5187.00,-11.83,0.28,-0.37,-3.65,-0.74,1.24,-53.00,41.00,8.00
5198.00,-10.14,0.38,-5.51,-4.56,0.08,1.09,-53.00,41.00,8.00
5210.00,-10.14,0.38,-5.51,-4.56,0.08,1.09,-53.00,41.00,8.00
5221.00,-11.13,3.73,-7.17,-4.43,-0.42,1.22,-53.00,41.00,8.00
5234.00,-11.13,3.73,-7.17,-4.43,-0.42,1.22,-53.00,41.00,8.00
5246.00,-10.40,6.07,-5.53,-3.36,-0.99,0.69,-53.00,41.00,8.00
5258.00,-9.74,3.61,-1.63,-0.54,-0.42,-0.34,-69.00,22.00,12.00
5269.00,-9.74,3.61,-1.63,-0.54,-0.42,-0.34,-69.00,22.00,12.00
5282.00,-7.23,-0.05,-5.44,0.41,0.47,-0.96,-69.00,22.00,12.00
5293.00,-7.23,-0.05,-5.44,0.41,0.47,-0.96,-69.00,22.00,12.00
5305.00,-7.91,0.02,-5.03,0.08,-0.04,-0.34,-69.00,22.00,12.00
5316.00,-8.99,3.17,-3.41,-0.36,-0.36,0.09,-69.00,22.00,12.00
5327.00,-8.99,3.17,-3.41,-0.36,-0.36,0.09,-69.00,22.00,12.00
5339.00,-9.42,3.07,-4.67,-0.25,-0.16,-0.32,-69.00,22.00,12.00
5351.00,-9.42,3.07,-4.67,-0.25,-0.16,-0.32,-69.00,22.00,12.00
5362.00,-9.43,0.20,-3.90,0.06,-0.07,-0.65,-69.00,22.00,12.00
5373.00,-9.43,0.20,-3.90,0.06,-0.07,-0.65,-69.00,22.00,12.00
5385.00,-9.27,0.27,-3.79,0.16,0.04,-0.40,-67.00,24.00,12.00
5397.00,-9.24,1.02,-4.13,0.33,0.17,-0.26,-67.00,24.00,12.00
5408.00,-9.24,1.02,-4.13,0.33,0.17,-0.26,-67.00,24.00,12.00
5420.00,-9.28,0.46,-3.71,0.53,0.18,-0.30,-67.00,24.00,12.00
5433.00,-9.28,0.46,-3.71,0.53,0.18,-0.30,-67.00,24.00,12.00
5445.00,-9.65,0.66,-3.80,0.43,0.16,-0.21,-67.00,24.00,12.00
5456.00,-9.51,0.94,-3.70,0.20,0.14,-0.15,-67.00,24.00,12.00
5468.00,-9.51,0.94,-3.70,0.20,0.14,-0.15,-67.00,24.00,12.00
5481.00,-8.93,1.40,-4.21,-0.14,0.05,-0.20,-67.00,24.00,12.00
5493.00,-8.93,1.40,-4.21,-0.14,0.05,-0.20,-67.00,24.00,12.00
5504.00,-8.75,0.78,-3.87,-0.15,-0.05,-0.24,-69.00,27.00,12.00
5516.00,-8.75,0.78,-3.87,-0.15,-0.05,-0.24,-69.00,27.00,12.00
5529.00,-9.39,1.36,-4.01,-0.03,-0.05,-0.19,-69.00,27.00,12.00
5541.00,-9.38,0.83,-3.89,0.09,-0.04,-0.28,-69.00,27.00,12.00
5552.00,-9.38,0.83,-3.89,0.09,-0.04,-0.28,-69.00,27.00,12.00
5563.00,-9.92,0.43,-3.87,0.15,-0.02,-0.30,-69.00,27.00,12.00
5567.00,-9.92,0.43,-3.87,0.15,-0.02,-0.30,-69.00,27.00,12.00
5644.00,-9.23,0.89,-4.35,-0.40,-0.17,0.06,-69.00,24.00,12.00
5723.00,-9.84,0.42,-2.50,-0.83,-0.17,-0.43,-69.00,24.00,12.00
5799.00,-8.77,1.19,-3.80,0.15,0.50,-1.04,-71.00,25.00,12.00
5890.00,-9.39,-1.09,-3.81,1.31,0.63,-0.69,-65.00,33.00,10.00
5902.00,-9.30,-1.07,-3.24,0.89,0.51,-0.46,-65.00,33.00,10.00
5913.00,-9.30,-1.07,-3.24,0.89,0.51,-0.46,-65.00,33.00,10.00
5923.00,-9.06,-1.56,-3.13,0.49,0.44,-0.26,-65.00,33.00,10.00
5936.00,-9.06,-1.56,-3.13,0.49,0.44,-0.26,-65.00,33.00,10.00
5948.00,-9.42,-1.68,-4.02,0.20,0.41,0.04,-65.00,33.00,10.00
5959.00,-9.03,-1.98,-3.81,-0.12,0.28,0.27,-65.00,33.00,10.00
5971.00,-9.03,-1.98,-3.81,-0.12,0.28,0.27,-65.00,33.00,10.00
5982.00,-9.45,0.11,-3.65,-0.45,0.18,0.50,-65.00,33.00,10.00
5995.00,-9.45,0.11,-3.65,-0.45,0.18,0.50,-65.00,33.00,10.00
6007.00,-9.29,-0.51,-3.96,-0.51,0.07,0.56,-65.00,33.00,10.00
6019.00,-9.52,-0.34,-4.04,-0.59,-0.08,0.76,-67.00,33.00,12.00
6031.00,-9.52,-0.34,-4.04,-0.59,-0.08,0.76,-67.00,33.00,12.00
6044.00,-9.38,-0.11,-3.28,-0.54,-0.14,0.83,-67.00,33.00,12.00
6055.00,-9.38,-0.11,-3.28,-0.54,-0.14,0.83,-67.00,33.00,12.00
6067.00,-9.49,0.57,-3.80,-0.54,-0.17,0.81,-67.00,33.00,12.00
6079.00,-9.08,-0.86,-2.84,-0.47,-0.20,0.80,-67.00,33.00,12.00
6092.00,-9.08,-0.86,-2.84,-0.47,-0.20,0.80,-67.00,33.00,12.00
6103.00,-10.42,1.95,-2.38,-0.62,-0.28,1.00,-67.00,33.00,12.00
6115.00,-10.42,1.95,-2.38,-0.62,-0.28,1.00,-67.00,33.00,12.00
6126.00,-9.26,-0.08,-3.48,-0.50,-0.27,0.73,-67.00,33.00,12.00
6139.00,-10.52,1.06,-2.33,-0.59,-0.33,0.68,-76.00,25.00,12.00
6150.00,-10.52,1.06,-2.33,-0.59,-0.33,0.68,-76.00,25.00,12.00
6162.00,-10.35,0.71,-2.56,-0.64,-0.32,0.51,-76.00,25.00,12.00
6174.00,-10.35,0.71,-2.56,-0.64,-0.32,0.51,-76.00,25.00,12.00
6187.00,-9.92,0.06,-3.10,-0.65,-0.35,0.33,-76.00,25.00,12.00
6198.00,-9.63,-0.95,-2.32,-0.70,-0.30,0.24,-76.00,25.00,12.00
6210.00,-9.63,-0.95,-2.32,-0.70,-0.30,0.24,-76.00,25.00,12.00
6222.00,-9.72,0.04,-2.71,-0.78,-0.24,0.30,-76.00,25.00,12.00
6235.00,-9.72,0.04,-2.71,-0.78,-0.24,0.30,-76.00,25.00,12.00
6247.00,-9.63,-0.52,-3.23,-0.81,-0.17,0.22,-76.00,25.00,12.00
6258.00,-9.70,-0.29,-2.41,-0.79,-0.09,0.10,-78.00,19.00,10.00
6270.00,-9.70,-0.29,-2.41,-0.79,-0.09,0.10,-78.00,19.00,10.00
6282.00,-9.24,0.30,-3.24,-0.72,0.20,0.00,-78.00,19.00,10.00
6294.00,-9.24,0.30,-3.24,-0.72,0.20,0.00,-78.00,19.00,10.00
6306.00,-10.07,3.32,-4.85,-0.70,0.30,0.03,-78.00,19.00,10.00
6317.00,-10.07,3.32,-4.85,-0.70,0.30,0.03,-78.00,19.00,10.00
6330.00,-9.34,2.54,-3.96,-0.40,0.29,-0.15,-78.00,19.00,10.00
6342.00,-9.62,2.78,-4.60,-0.22,0.23,-0.40,-78.00,19.00,10.00
6353.00,-9.62,2.78,-4.60,-0.22,0.23,-0.40,-78.00,19.00,10.00
6365.00,-9.34,0.78,-3.43,-0.17,0.28,-0.47,-78.00,19.00,10.00
6378.00,-8.75,2.09,-3.07,-0.22,0.30,-0.30,-76.00,19.00,12.00
6390.00,-8.75,2.09,-3.07,-0.22,0.30,-0.30,-76.00,19.00,12.00
6401.00,-9.63,2.01,-3.61,-0.13,0.35,-0.27,-76.00,19.00,12.00
6413.00,-9.63,2.01,-3.61,-0.13,0.35,-0.27,-76.00,19.00,12.00
6425.00,-9.74,2.15,-3.89,-0.05,0.34,-0.24,-76.00,19.00,12.00
6440.00,-9.23,2.33,-2.73,0.10,0.28,-0.28,-76.00,19.00,12.00
6452.00,-9.23,2.33,-2.73,0.10,0.28,-0.28,-76.00,19.00,12.00
6464.00,-9.60,1.15,-2.70,0.19,0.32,-0.27,-76.00,19.00,12.00
6476.00,-9.60,1.15,-2.70,0.19,0.32,-0.27,-76.00,19.00,12.00
6489.00,-9.70,2.14,-2.68,0.11,0.28,-0.21,-76.00,19.00,12.00
6501.00,-9.04,1.39,-2.94,0.15,0.29,-0.15,-76.00,19.00,12.00
6513.00,-9.04,1.39,-2.94,0.15,0.29,-0.15,-76.00,19.00,12.00
6525.00,-10.01,2.76,-1.56,0.11,0.21,-0.01,-74.00,19.00,12.00
6529.00,-10.01,2.76,-1.56,0.11,0.21,-0.01,-74.00,19.00,12.00
6607.00,-9.25,0.23,-2.42,0.13,0.04,0.22,-74.00,19.00,12.00
6683.00,-9.79,1.60,-2.04,-0.22,-0.16,0.49,-76.00,21.00,10.00
6760.00,-10.08,0.36,-1.89,-0.50,-0.09,0.25,-78.00,16.00,8.00
6849.00,-9.48,0.00,-1.93,-0.74,0.19,0.07,-78.00,16.00,8.00
6861.00,-10.25,2.57,-3.21,-0.74,0.25,0.04,-78.00,16.00,8.00
6872.00,-10.25,2.57,-3.21,-0.74,0.25,0.04,-78.00,16.00,8.00
6884.00,-9.36,1.95,-3.48,-0.69,0.32,-0.09,-80.00,13.00,12.00
6897.00,-9.36,1.95,-3.48,-0.69,0.32,-0.09,-80.00,13.00,12.00
6908.00,-9.36,3.04,-3.37,-0.62,0.24,-0.13,-80.00,13.00,12.00
6920.00,-9.11,2.33,-2.63,-0.48,0.25,-0.22,-80.00,13.00,12.00
6931.00,-9.11,2.33,-2.63,-0.48,0.25,-0.22,-80.00,13.00,12.00
6944.00,-8.97,2.51,-3.91,-0.39,0.33,-0.27,-80.00,13.00,12.00
6956.00,-8.97,2.51,-3.91,-0.39,0.33,-0.27,-80.00,13.00,12.00
6967.00,-9.26,3.58,-3.24,-0.32,0.34,-0.23,-80.00,13.00,12.00
6979.00,-8.96,2.61,-3.12,-0.16,0.38,-0.30,-80.00,13.00,12.00
6993.00,-8.96,2.61,-3.12,-0.16,0.38,-0.30,-80.00,13.00,12.00
7004.00,-8.97,3.08,-2.82,-0.05,0.33,-0.22,-80.00,13.00,12.00
7016.00,-8.97,3.08,-2.82,-0.05,0.33,-0.22,-80.00,13.00,12.00
7028.00,-9.18,2.95,-3.75,0.03,0.30,-0.19,-83.00,13.00,8.00
7041.00,-9.41,3.33,-2.64,0.11,0.28,-0.19,-83.00,13.00,8.00
7054.00,-9.41,3.33,-2.64,0.11,0.28,-0.19,-83.00,13.00,8.00
7066.00,-9.51,3.19,-2.11,0.18,0.25,-0.19,-83.00,13.00,8.00
7078.00,-9.35,1.72,-3.15,0.23,0.29,-0.13,-83.00,13.00,8.00
7090.00,-9.35,1.72,-3.15,0.23,0.29,-0.13,-83.00,13.00,8.00
7103.00,-9.83,3.63,-1.08,0.18,0.16,0.05,-83.00,13.00,8.00
7114.00,-9.83,3.63,-1.08,0.18,0.16,0.05,-83.00,13.00,8.00
7126.00,-9.34,2.22,-2.89,0.25,0.25,-0.06,-83.00,13.00,8.00
7138.00,-9.73,1.26,-2.06,0.24,0.18,0.03,-78.00,13.00,12.00
7152.00,-9.73,1.26,-2.06,0.24,0.18,0.03,-78.00,13.00,12.00
7164.00,-10.61,1.34,-1.07,0.20,0.12,0.17,-78.00,13.00,12.00
7175.00,-10.61,1.34,-1.07,0.20,0.12,0.17,-78.00,13.00,12.00
7187.00,-9.55,1.34,-1.82,0.13,0.05,0.21,-78.00,13.00,12.00
7200.00,-9.72,0.70,-1.65,0.04,-0.04,0.23,-78.00,13.00,12.00
7212.00,-9.72,0.70,-1.65,0.04,-0.04,0.23,-78.00,13.00,12.00
7223.00,-9.91,1.03,-1.91,-0.05,-0.12,0.28,-78.00,13.00,12.00
7235.00,-9.91,1.03,-1.91,-0.05,-0.12,0.28,-78.00,13.00,12.00
7246.00,-10.05,0.99,-1.58,-0.13,-0.18,0.30,-78.00,13.00,12.00
7260.00,-9.91,1.38,-1.33,-0.21,-0.17,0.30,-83.00,11.00,10.00
7271.00,-9.91,1.38,-1.33,-0.21,-0.17,0.30,-83.00,11.00,10.00
7283.00,-10.15,0.93,-2.25,-0.22,-0.09,0.25,-83.00,11.00,10.00
7294.00,-10.15,0.93,-2.25,-0.22,-0.09,0.25,-83.00,11.00,10.00
7307.00,-9.38,1.46,-2.53,-0.30,-0.09,0.30,-83.00,11.00,10.00
7319.00,-10.56,1.15,-0.89,-0.38,-0.05,0.26,-83.00,11.00,10.00
7331.00,-10.56,1.15,-0.89,-0.38,-0.05,0.26,-83.00,11.00,10.00
7343.00,-9.79,1.50,-2.09,-0.44,0.12,0.06,-83.00,11.00,10.00
7355.00,-9.79,1.50,-2.09,-0.44,0.12,0.06,-83.00,11.00,10.00
7367.00,-9.59,-0.20,-2.57,-0.42,0.21,-0.11,-83.00,11.00,10.00
7379.00,-9.87,0.47,-2.91,-0.43,0.19,-0.06,-80.00,13.00,12.00
7390.00,-9.87,0.47,-2.91,-0.43,0.19,-0.06,-80.00,13.00,12.00
7403.00,-9.41,0.76,-1.81,-0.45,0.20,-0.06,-80.00,13.00,12.00
7415.00,-9.41,0.76,-1.81,-0.45,0.20,-0.06,-80.00,13.00,12.00
7426.00,-9.52,1.87,-3.80,-0.49,0.36,-0.12,-80.00,13.00,12.00
7438.00,-9.52,1.87,-3.80,-0.49,0.36,-0.12,-80.00,13.00,12.00
7451.00,-9.34,2.76,-3.87,-0.51,0.38,-0.13,-80.00,13.00,12.00
7463.00,-9.79,3.63,-3.89,-0.38,0.36,-0.19,-80.00,13.00,12.00
7475.00,-9.79,3.63,-3.89,-0.38,0.36,-0.19,-80.00,13.00,12.00
7487.00,-9.12,2.39,-3.98,-0.26,0.30,-0.36,-80.00,13.00,12.00
7501.00,-9.04,3.17,-3.05,-0.20,0.28,-0.27,-80.00,13.00,12.00
7513.00,-9.04,3.17,-3.05,-0.20,0.28,-0.27,-80.00,13.00,12.00
7525.00,-9.61,3.24,-2.49,-0.16,0.30,-0.26,-85.00,10.00,10.00
7537.00,-9.61,3.24,-2.49,-0.16,0.30,-0.26,-85.00,10.00,10.00
7550.00,-9.03,2.86,-2.80,-0.08,0.33,-0.27,-85.00,10.00,10.00
7562.00,-9.16,3.31,-2.06,0.04,0.29,-0.29,-85.00,10.00,10.00
7573.00,-9.16,3.31,-2.06,0.04,0.29,-0.29,-85.00,10.00,10.00
7585.00,-9.07,2.25,-2.67,0.15,0.30,-0.28,-85.00,10.00,10.00
7598.00,-9.07,2.25,-2.67,0.15,0.30,-0.28,-85.00,10.00,10.00
7610.00,-9.79,3.28,-1.73,0.14,0.26,-0.16,-85.00,10.00,10.00
7621.00,-9.36,2.13,-1.54,0.15,0.26,-0.16,-85.00,10.00,10.00
7632.00,-9.36,2.13,-1.54,0.15,0.26,-0.16,-85.00,10.00,10.00
7644.00,-9.54,2.08,-2.34,0.12,0.16,-0.05,-80.00,11.00,10.00
7657.00,-9.54,2.08,-2.34,0.12,0.16,-0.05,-80.00,11.00,10.00
7668.00,-9.53,1.90,-1.15,0.15,0.19,-0.03,-80.00,11.00,10.00
7680.00,-9.88,1.14,-0.98,0.15,0.25,0.03,-80.00,11.00,10.00
7691.00,-9.88,1.14,-0.98,0.15,0.25,0.03,-80.00,11.00,10.00
7705.00,-9.32,2.33,-1.78,0.05,0.16,0.16,-80.00,11.00,10.00
7717.00,-9.32,2.33,-1.78,0.05,0.16,0.16,-80.00,11.00,10.00
7729.00,-9.93,2.15,-1.13,0.04,0.14,0.19,-80.00,11.00,10.00
7740.00,-10.25,2.77,-1.37,-0.00,0.08,0.23,-80.00,11.00,10.00
7753.00,-10.25,2.77,-1.37,-0.00,0.08,0.23,-80.00,11.00,10.00
7764.00,-9.62,1.92,-1.76,0.03,0.07,0.19,-76.00,11.00,12.00
7776.00,-9.62,1.92,-1.76,0.03,0.07,0.19,-76.00,11.00,12.00
7788.00,-9.93,1.84,-2.56,0.01,0.05,0.17,-76.00,11.00,12.00
7801.00,-9.98,0.90,-1.53,0.00,0.00,0.12,-76.00,11.00,12.00
7813.00,-9.98,0.90,-1.53,0.00,0.00,0.12,-76.00,11.00,12.00
7825.00,-10.14,0.68,-1.55,-0.06,0.01,0.11,-76.00,11.00,12.00
7836.00,-10.14,0.68,-1.55,-0.06,0.01,0.11,-76.00,11.00,12.00
7848.00,-9.64,0.22,-1.96,-0.14,0.07,0.05,-76.00,11.00,12.00
7861.00,-10.06,0.46,-1.95,-0.23,0.11,0.02,-76.00,11.00,12.00
7872.00,-10.06,0.46,-1.95,-0.23,0.11,0.02,-76.00,11.00,12.00
7884.00,-10.15,-0.41,-2.66,-0.31,0.15,-0.04,-83.00,13.00,8.00
7895.00,-10.15,-0.41,-2.66,-0.31,0.15,-0.04,-83.00,13.00,8.00
7908.00,-10.29,-0.28,-0.75,-0.39,0.17,-0.03,-83.00,13.00,8.00
7920.00,-9.64,1.56,-3.71,-0.46,0.23,-0.06,-83.00,13.00,8.00
7931.00,-9.64,1.56,-3.71,-0.46,0.23,-0.06,-83.00,13.00,8.00
7943.00,-10.17,0.21,-0.80,-0.48,0.19,-0.07,-83.00,13.00,8.00
7956.00,-10.17,0.21,-0.80,-0.48,0.19,-0.07,-83.00,13.00,8.00
7968.00,-9.55,2.36,-3.91,-0.56,0.31,-0.05,-83.00,13.00,8.00
7979.00,-9.45,3.36,-3.59,-0.56,0.31,-0.03,-83.00,13.00,8.00
7991.00,-9.45,3.36,-3.59,-0.56,0.31,-0.03,-83.00,13.00,8.00
8005.00,-9.07,3.68,-4.47,-0.48,0.31,-0.07,-83.00,13.00,8.00
8016.00,-9.07,3.68,-4.47,-0.48,0.31,-0.07,-83.00,13.00,8.00
8028.00,-9.17,3.45,-3.45,-0.33,0.30,-0.19,-80.00,8.00,10.00
8040.00,-8.93,2.80,-2.48,-0.28,0.31,-0.29,-80.00,8.00,10.00
8053.00,-8.93,2.80,-2.48,-0.28,0.31,-0.29,-80.00,8.00,10.00
8065.00,-9.19,2.09,-3.04,-0.22,0.29,-0.29,-80.00,8.00,10.00
8077.00,-9.19,2.09,-3.04,-0.22,0.29,-0.29,-80.00,8.00,10.00
8088.00,-9.23,2.11,-3.17,-0.13,0.32,-0.26,-80.00,8.00,10.00
8102.00,-9.26,1.81,-3.11,-0.09,0.36,-0.32,-80.00,8.00,10.00
8113.00,-9.26,1.81,-3.11,-0.09,0.36,-0.32,-80.00,8.00,10.00
8125.00,-9.67,2.34,-3.71,-0.04,0.35,-0.29,-80.00,8.00,10.00
8136.00,-9.67,2.34,-3.71,-0.04,0.35,-0.29,-80.00,8.00,10.00
8148.00,-9.76,2.95,-2.02,0.02,0.28,-0.22,-78.00,10.00,10.00
8161.00,-9.35,2.63,-2.05,0.09,0.27,-0.17,-78.00,10.00,10.00
8172.00,-9.35,2.63,-2.05,0.09,0.27,-0.17,-78.00,10.00,10.00
8183.00,-9.46,3.19,-1.09,0.13,0.23,-0.13,-78.00,10.00,10.00
8195.00,-9.46,3.19,-1.09,0.13,0.23,-0.13,-78.00,10.00,10.00
8208.00,-9.06,1.99,-2.76,0.25,0.28,-0.13,-78.00,10.00,10.00
8219.00,-9.06,1.99,-2.76,0.25,0.28,-0.13,-78.00,10.00,10.00
8231.00,-9.95,3.76,-0.85,0.31,0.21,0.04,-78.00,10.00,10.00
8243.00,-9.52,2.27,-1.97,0.34,0.23,0.02,-78.00,10.00,10.00
8256.00,-9.52,2.27,-1.97,0.34,0.23,0.02,-78.00,10.00,10.00
8268.00,-8.96,1.29,-2.81,0.35,0.14,0.19,-83.00,11.00,10.00
8280.00,-10.68,1.69,-1.51,0.28,-0.03,0.32,-83.00,11.00,10.00
8291.00,-10.68,1.69,-1.51,0.28,-0.03,0.32,-83.00,11.00,10.00
8305.00,-10.12,1.07,-0.91,0.20,-0.03,0.29,-83.00,11.00,10.00
8316.00,-10.12,1.07,-0.91,0.20,-0.03,0.29,-83.00,11.00,10.00
8328.00,-9.57,0.39,-0.91,0.13,-0.00,0.22,-83.00,11.00,10.00
8339.00,-9.57,0.39,-0.91,0.13,-0.00,0.22,-83.00,11.00,10.00
8343.00,-9.89,0.04,-1.44,0.02,0.04,0.19,-83.00,11.00,10.00
8421.00,-9.29,0.30,-1.88,-0.31,0.00,0.08,-80.00,11.00,12.00
8499.00,-10.07,0.68,-1.94,-0.58,0.15,-0.02,-80.00,11.00,12.00
8577.00,-9.14,4.02,-4.07,-0.35,0.19,-0.20,-85.00,8.00,12.00
8667.00,-9.40,2.07,-2.29,-0.00,0.30,-0.25,-83.00,5.00,12.00
8679.00,-9.40,2.07,-2.29,-0.00,0.30,-0.25,-83.00,5.00,12.00
8691.00,-9.27,3.06,-0.70,-0.00,0.24,-0.13,-83.00,5.00,12.00
8702.00,-9.29,2.40,-2.90,0.10,0.34,-0.19,-83.00,5.00,12.00
8714.00,-9.29,2.40,-2.90,0.10,0.34,-0.19,-83.00,5.00,12.00
8728.00,-9.78,4.12,-1.40,0.12,0.18,-0.12,-83.00,5.00,12.00
8740.00,-9.48,2.56,-1.43,0.21,0.22,-0.12,-83.00,5.00,12.00
8752.00,-9.48,2.56,-1.43,0.21,0.22,-0.12,-83.00,5.00,12.00
8764.00,-9.49,2.12,-2.41,0.21,0.29,-0.09,-78.00,8.00,10.00
8777.00,-9.49,2.12,-2.41,0.21,0.29,-0.09,-78.00,8.00,10.00
8789.00,-8.85,2.37,-1.45,0.22,0.20,0.06,-78.00,8.00,10.00
8801.00,-9.32,2.17,-1.78,0.25,0.11,0.14,-78.00,8.00,10.00
8812.00,-9.32,2.17,-1.78,0.25,0.11,0.14,-78.00,8.00,10.00
8825.00,-9.74,1.65,-1.78,0.22,0.04,0.16,-78.00,8.00,10.00
8837.00,-9.74,1.65,-1.78,0.22,0.04,0.16,-78.00,8.00,10.00
8849.00,-10.08,1.70,-1.00,0.17,0.01,0.18,-78.00,8.00,10.00
8861.00,-10.13,0.32,-1.26,0.11,0.05,0.12,-78.00,8.00,10.00
8873.00,-10.13,0.32,-1.26,0.11,0.05,0.12,-78.00,8.00,10.00
8886.00,-10.24,0.42,-2.26,0.03,0.05,0.16,-78.00,8.00,10.00
8897.00,-10.24,0.42,-2.26,0.03,0.05,0.16,-78.00,8.00,10.00
8909.00,-9.44,0.80,-2.23,-0.03,0.02,0.16,-80.00,8.00,10.00
8920.00,-10.21,0.10,-1.35,-0.08,0.07,0.15,-80.00,8.00,10.00
8932.00,-10.21,0.10,-1.35,-0.08,0.07,0.15,-80.00,8.00,10.00
8944.00,-10.24,1.12,-2.26,-0.18,0.01,0.12,-80.00,8.00,10.00
8955.00,-10.24,1.12,-2.26,-0.18,0.01,0.12,-80.00,8.00,10.00
8966.00,-9.97,0.51,-1.44,-0.25,0.02,0.04,-80.00,8.00,10.00
8980.00,-9.97,0.51,-1.44,-0.25,0.02,0.04,-80.00,8.00,10.00
8991.00,-9.82,0.68,-2.26,-0.31,0.09,0.00,-80.00,8.00,10.00
9003.00,-9.56,0.04,-1.53,-0.40,0.18,0.01,-80.00,8.00,10.00
9015.00,-9.56,0.04,-1.53,-0.40,0.18,0.01,-80.00,8.00,10.00
9029.00,-9.78,1.06,-0.80,-0.53,0.18,-0.01,-83.00,7.00,12.00
9041.00,-9.35,0.06,-3.45,-0.55,0.31,-0.13,-83.00,7.00,12.00
9052.00,-9.35,0.06,-3.45,-0.55,0.31,-0.13,-83.00,7.00,12.00
9064.00,-9.89,2.29,-3.00,-0.57,0.28,-0.07,-83.00,7.00,12.00
9076.00,-9.89,2.29,-3.00,-0.57,0.28,-0.07,-83.00,7.00,12.00
9089.00,-9.34,2.23,-4.23,-0.51,0.37,-0.11,-83.00,7.00,12.00
